HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
6.8653474,-1.1522378,4.973517,-2.0910115,1.9217802,0.67172796,11.059401
8.522588,-0.055150192,6.415238,-1.1290238,1.9264864,0.7068342,10.630547
9.756866,0.61300254,7.4611444,-0.6153225,2.1394103,0.7954765,10.25758
10.4517765,0.94577795,8.056275,-0.3778145,2.2392492,0.85977554,9.892795
10.191841,1.0122787,7.894091,-0.3954816,2.1668704,0.87775266,9.7734585
9.937817,0.8383395,7.7775006,-0.50154847,2.0269055,0.84352314,9.687538
10.19807,0.8359389,7.807207,-0.56799257,2.186872,0.85429496,9.584249
10.804119,0.78547883,8.064669,-0.66928303,2.51719,0.8744112,9.410575
11.47833,1.0273129,8.378605,-0.5144694,2.9545536,0.9464584,9.20035
9.7214,1.3950205,6.4211016,-0.22088812,3.2445173,1.1126535,9.244042
4.188561,1.0227185,1.2671782,-0.54427266,2.9572072,1.2082776,9.498499
-1.3675447,1.2522873,-4.6113434,-0.091070406,3.090325,1.2035182,9.834731
-5.72604,1.9667861,-9.173241,0.49696165,3.182176,1.1267399,10.281227
-8.939601,1.8769137,-12.183092,0.5399889,2.927082,0.99580616,10.609162
-10.462438,1.8735629,-13.383811,0.51816964,2.646592,0.96742004,11.162848
-9.913839,2.386444,-12.773651,1.0697774,2.6250293,0.9948571,11.936207
-8.661659,2.5651345,-11.356242,1.1866436,2.5598025,1.0396199,12.804347
-6.284317,1.94238,-8.769253,0.5365409,2.3495383,1.0300671,13.321545
-1.2684556,0.830761,-3.7449396,-0.33157316,2.500091,0.9933917,13.385412
4.3579416,0.00057946413,1.6543647,-1.169484,2.8589191,0.9278313,13.334585
6.9001026,-0.5928258,4.027407,-1.7388067,3.0118902,0.81730425,12.873562
7.329047,-0.99002266,4.466039,-2.1829407,2.9256363,0.75043654,12.290251
7.5757446,-1.242393,4.753284,-2.3537617,2.8377383,0.73425615,11.77116
6.9971824,-1.4588808,4.4711432,-2.4977424,2.4848275,0.71626425,11.373486
7.3196597,-0.92976964,5.2920966,-1.9530206,2.0048327,0.68547845,10.934425
8.7562685,0.28859305,6.6927238,-0.83654684,1.8818036,0.6927806,10.475671
10.161755,0.8444263,7.7960587,-0.3763175,2.1454704,0.7931739,9.945072
10.7989435,1.1101967,8.449924,-0.200256,2.3383563,0.86667067,9.619137
10.505725,1.0741297,8.239936,-0.28060535,2.1698408,0.8572136,9.511281
10.396513,1.0515661,8.232437,-0.25019804,2.0902147,0.8388535,9.28751
10.228113,0.88424075,8.03865,-0.3784801,2.0984728,0.83879894,9.110059
11.016708,1.0241163,8.323969,-0.47990867,2.5456762,0.89134943,8.928302
11.833452,1.253717,8.589296,-0.38374943,3.0855312,0.9938764,8.801759
8.950217,1.2273719,5.6647754,-0.35419926,3.119941,1.138946,8.936457
3.2405727,0.823639,0.16228306,-0.64931613,2.9012852,1.1900939,9.025454
-1.9706761,1.1504991,-5.0830646,-0.22419602,3.0079348,1.1528056,9.382192
-6.4368653,1.798196,-9.929477,0.4760378,3.177295,1.1148123,9.954307
-10.127045,2.1549044,-13.429149,0.7150033,2.9572656,1.041798,10.484475
-11.289767,1.8732855,-13.917418,0.5264921,2.4685104,0.9850546,11.148868
-10.0811405,2.4989457,-12.869635,1.112484,2.4943013,1.0356805,12.037774
-8.38477,2.4965155,-10.937797,1.2173363,2.4633687,1.0802462,13.020422
-5.959582,2.0289655,-8.466097,0.7007463,2.303842,1.0652978,13.486491
-1.3861486,0.8567541,-3.7011826,-0.31359944,2.3909264,0.99373186,13.518268
4.9683213,-0.14294606,2.157863,-1.2806185,2.8552806,0.9339495,13.649789
6.2435217,-0.48653683,3.5990822,-1.6304601,2.7765467,0.81633484,13.047652
6.708947,-0.88973314,4.0433574,-2.021643,2.7190685,0.74224436,12.571229
6.787734,-1.2052912,4.2789745,-2.289509,2.5896106,0.71982056,12.143692
6.580828,-1.3629853,4.374437,-2.3611894,2.162313,0.70212686,11.74431
6.590732,-1.2039826,4.844099,-2.1670403,1.7915986,0.69508654,11.300558
7.9238753,-0.23739731,6.071668,-1.321793,1.724363,0.6965353,10.951424
9.454671,0.48313123,7.4063654,-0.6793516,1.99593,0.7684455,10.478394
10.897072,0.98207724,8.398676,-0.30846533,2.299066,0.83940184,10.129574
10.598019,0.99970573,8.322373,-0.33291322,2.2094438,0.8262142,9.81406
10.424772,0.9130151,8.178049,-0.43189546,2.102549,0.8000731,9.632118
10.281316,0.7807867,8.11,-0.5172686,2.0780535,0.8003465,9.456112
10.822063,0.7444289,8.277354,-0.6289573,2.439613,0.8292579,9.251094
11.7553,0.9345939,8.5822525,-0.5543042,3.0354648,0.90456027,9.146589
9.616324,1.192848,6.3832946,-0.35761058,3.2597451,1.0661734,9.120448
4.287103,0.9151481,1.1671054,-0.5919084,2.9736495,1.1540436,9.607077
-1.4269372,1.113332,-4.599652,-0.21733394,2.9735606,1.1407801,9.971378
-6.074955,1.6578873,-9.543513,0.34534323,3.0581,1.099471,10.441428
-9.310828,1.9496607,-12.417084,0.5329167,2.864708,1.0275644,10.913542
-11.162828,2.068785,-14.086442,0.70605826,2.5834644,0.99500215,11.480552
-11.476363,2.1037657,-14.112431,0.7583327,2.4070163,1.0016904,12.030754
-9.843589,2.31747,-12.374351,0.9623544,2.3888266,1.0491213,12.880105
-6.688949,1.719413,-9.102581,0.4781481,2.225778,1.055344,13.454099
-1.7964689,0.5609693,-4.1386247,-0.47960725,2.3206553,0.98785454,13.525197
4.0176587,-0.14157891,1.3531181,-1.2300129,2.6532774,0.9080765,13.430472
6.7108502,-0.5709106,4.0060544,-1.6743056,2.821693,0.8230315,13.025247
6.9905725,-0.98585165,4.3596716,-2.0770788,2.764353,0.7618326,12.51888
6.9143105,-1.2742314,4.401782,-2.4255004,2.6151361,0.7417044,12.101511
6.783293,-1.4267917,4.3810687,-2.4703808,2.361159,0.70747674,11.525635
7.2823977,-0.80292153,5.34331,-1.8421564,1.9106675,0.67918414,11.087157
9.08653,0.3293288,6.905285,-0.8525354,1.9648883,0.7246973,10.779634
10.416589,0.9002353,8.000404,-0.37796783,2.2406082,0.8165131,10.336747
11.139055,1.2305937,8.6052265,-0.17266645,2.4013238,0.87317985,9.976736
10.780671,1.098535,8.439203,-0.32140318,2.2196102,0.8506892,9.757061
10.549246,0.9811816,8.313486,-0.38984004,2.1649098,0.84203535,9.529911
10.640358,0.9411992,8.298655,-0.45422497,2.2178133,0.8394174,9.306687
10.955451,0.96876645,8.404092,-0.53843915,2.5227015,0.89389265,9.183136
12.156187,1.0819196,8.833544,-0.5486888,3.0844932,0.95294493,8.99881
10.497152,1.3197855,6.945547,-0.30175054,3.3881755,1.1052734,9.169636
4.9723163,0.9755743,1.6712993,-0.6031726,3.0568397,1.196841,9.54825
-0.6840028,0.9906014,-3.7483153,-0.35632524,2.9705248,1.1581385,9.989072
-4.823324,1.4716278,-7.986908,0.16112426,3.0079434,1.1056161,10.346563
-7.9754624,1.7362084,-11.190121,0.3477505,2.9090683,1.0298129,10.942671
-9.5658655,1.710323,-12.458655,0.43326852,2.6668952,0.9988465,11.400129
-8.961632,2.0986826,-11.61647,0.80066377,2.533693,1.0292983,12.119661
-7.6717477,2.1999466,-10.32189,0.8477828,2.4339275,1.0499136,12.860426
-5.633057,1.5521554,-8.076254,0.2894695,2.2789192,1.0523252,13.292713
-0.67351913,0.48253918,-3.0886889,-0.6122242,2.4206357,0.9747293,13.147685
4.191818,-0.3701066,1.5441744,-1.4192315,2.6274824,0.9109002,12.930981
6.8274097,-0.93677866,4.160173,-2.076443,2.8450804,0.8197298,12.612975
6.803396,-1.2585661,4.232678,-2.35218,2.644331,0.73021287,12.079139
6.9370885,-1.4652773,4.4418073,-2.5293667,2.539082,0.7191863,11.65202
6.9362655,-1.4743872,4.602597,-2.5355456,2.342155,0.7135215,11.236805
7.098742,-0.9108192,5.307452,-1.8731698,1.8165661,0.6760683,10.867047
8.679847,-0.020010661,6.52291,-1.1849602,1.9777008,0.76075566,10.531987
10.348871,0.8706029,7.8718624,-0.48838568,2.2795515,0.85311496,10.024335
10.997961,1.156289,8.520931,-0.22528458,2.4443738,0.90818685,9.633884
10.668519,1.1232035,8.3162365,-0.25769794,2.270362,0.89683557,9.482661
10.209373,0.98713636,7.9618645,-0.40346965,2.1378498,0.85867584,9.270502
10.099296,0.9052882,7.916718,-0.46978015,2.1437771,0.84721637,9.23537
10.694361,0.76780736,8.130093,-0.6679591,2.4526737,0.8690373,9.055227
11.7042885,1.0053551,8.61928,-0.5590592,3.0065167,0.96547997,8.86346
10.7255335,1.352286,7.3462386,-0.3105845,3.3309786,1.1049569,8.89117
5.42326,0.6287458,2.2558413,-0.93150485,3.016075,1.160911,9.076385
0.5600583,0.71534336,-2.5946476,-0.6305058,2.9693377,1.1315191,9.533034
-4.053689,1.1668264,-7.266941,-0.10206012,2.9686916,1.0820323,10.017424
-7.7131867,1.569872,-10.74741,0.23735644,2.8724074,1.029551,10.553122
-9.438347,1.8190918,-12.342865,0.47395244,2.6011767,1.0041146,11.18017
-9.11575,2.0870032,-11.757154,0.7756658,2.496362,1.0237261,11.793331
-7.4898114,2.0849648,-9.984642,0.77352655,2.4529376,1.0536809,12.554739
-5.0798025,1.5478678,-7.569654,0.33607307,2.3524814,1.0296077,12.90903
-0.57867,0.28997925,-3.0891292,-0.7966669,2.4158523,0.9757784,12.784702
4.715032,-0.46030307,2.0643213,-1.5423574,2.7458239,0.89055175,12.546144
6.5676136,-0.8521607,3.832921,-1.9845269,2.8556385,0.79232454,12.062575
7.3058925,-1.2350668,4.5188384,-2.3112144,2.835972,0.72810054,11.645552
7.0835776,-1.3637065,4.532901,-2.4383843,2.6212146,0.7314349,11.187376
6.660817,-1.4930063,4.4969144,-2.5253558,2.2661254,0.7180519,10.76315
6.624022,-1.2481794,4.833056,-2.1897397,1.8104663,0.68077904,10.473543
8.007614,-0.2114117,6.114556,-1.2609832,1.7194097,0.6855081,10.211645
9.634123,0.5384018,7.4027324,-0.7157888,1.9946642,0.7504015,9.797826
10.643716,0.90111184,8.369602,-0.38360736,2.1954892,0.83492845,9.518412
10.5002575,0.9159883,8.208403,-0.41828597,2.1168873,0.8317805,9.347279
10.085637,0.91637164,8.05907,-0.40197664,1.9988207,0.81763333,9.183455
10.264374,0.87287635,8.127154,-0.4903676,2.0568757,0.8223765,9.030065
10.663485,0.81860775,8.242004,-0.60011095,2.260114,0.848786,8.812798
11.436967,0.97728974,8.49147,-0.5845791,2.8270447,0.9382069,8.669086
10.720476,1.2635857,7.457244,-0.37916785,3.1412148,1.0736222,8.563395
5.7164807,0.63200706,2.6862507,-0.9479075,2.8809512,1.1846746,8.816373
0.58058614,0.47759572,-2.2841196,-0.9680265,2.708518,1.1462783,9.219771
-3.3358371,0.98143375,-6.276408,-0.25811404,2.9183831,1.1080956,9.715103
-6.4958105,1.3774544,-9.453622,0.126933,2.8082113,1.0317023,10.096351
-8.778215,1.6419517,-11.689503,0.3988668,2.655614,1.0148371,10.657556
-8.098773,2.0288153,-11.008714,0.63003457,2.609965,1.0342869,11.427222
-6.7868586,1.8984685,-9.553462,0.60555005,2.4962666,1.0502173,12.117297
-3.856861,1.2154837,-6.2377186,0.036535606,2.414138,1.0282592,12.486113
0.99554104,0.12756623,-1.4712319,-0.9070139,2.4921002,0.9313594,12.398302
5.493379,-0.57888216,2.9059803,-1.5929091,2.7598813,0.8474496,12.149631
6.573447,-1.0065374,3.8871307,-2.043178,2.7437608,0.745646,11.582319
6.988597,-1.2917271,4.383805,-2.3881783,2.66256,0.6843786,11.062865
7.132334,-1.495291,4.5789657,-2.5075245,2.5509706,0.6585789,10.590057
6.6402287,-1.6875868,4.540074,-2.638233,2.1646645,0.6401309,10.181047
6.8931055,-1.2233988,5.0300064,-2.1745484,1.7836944,0.6354793,9.80248
8.498087,-0.20895483,6.444129,-1.3152053,1.8998351,0.71510243,9.483512
9.97796,0.49593902,7.6781216,-0.7470058,2.1764398,0.8033976,9.108919
10.825556,1.0065042,8.361233,-0.343719,2.2729418,0.85012525,8.902557
10.496642,0.97176266,8.225808,-0.38505608,2.1499658,0.83393407,8.812599
10.145906,0.79064345,7.946525,-0.5293702,2.0361078,0.8222275,8.737602
10.226668,0.71375597,8.014202,-0.63471836,2.092253,0.8142937,8.516177
10.550683,0.64001054,8.201,-0.71727455,2.2741477,0.82111996,8.343902
11.795682,0.91677755,8.721969,-0.65957505,2.917219,0.9039431,8.251018
10.628819,1.198414,7.2328577,-0.41957775,3.2796283,1.0756724,8.164787
5.2726655,0.72630364,2.2773626,-0.80721277,2.9477334,1.1522467,8.397359
0.21874003,0.75752693,-2.87933,-0.6315698,2.8569598,1.1196276,8.893299
-4.313874,1.2561272,-7.4541507,-0.041652333,2.97152,1.0747572,9.3909445
-7.383314,1.5620468,-10.530077,0.25930285,2.8794856,1.0166067,9.857335
-8.688012,1.6339433,-11.493565,0.32257307,2.5906277,0.9930126,10.435721
-7.945907,1.9470748,-10.576322,0.646009,2.5372026,1.0293546,11.266884
-6.547915,2.0914836,-9.027874,0.7628447,2.4912627,1.084511,11.98419
-3.5942254,1.302774,-6.08148,0.12769316,2.350935,1.0343566,12.254247
0.41499543,0.38009596,-2.1141956,-0.6451885,2.3952708,0.9526314,12.194551
5.2228384,-0.26845798,2.623603,-1.3181921,2.7498636,0.85830885,11.869825
6.185228,-0.6721559,3.4816463,-1.7549804,2.7358632,0.7714096,11.435164
6.718415,-1.048166,3.988841,-2.1127555,2.715166,0.7243415,11.024944
6.869185,-1.3261305,4.2801127,-2.3824606,2.6393728,0.69803476,10.60542
6.6146965,-1.5462375,4.242793,-2.5851572,2.362691,0.70224386,10.366601
6.71215,-1.0192801,4.8738523,-2.0043948,1.8249937,0.6499463,9.995093
7.750126,-0.38038972,5.921389,-1.4151176,1.755667,0.6818,9.707144
9.326431,0.3437572,7.2241993,-0.824003,2.0071936,0.7599764,9.324279
10.548274,0.8813593,8.19962,-0.4782785,2.2281737,0.82922673,8.9439335
10.476471,0.8765767,8.227951,-0.43632612,2.1033616,0.8228647,8.690603
10.132926,0.78087133,8.079476,-0.52538145,1.9201485,0.7918982,8.476072
10.186982,0.71990526,8.020523,-0.5934284,2.0070555,0.79654354,8.35447
10.583687,0.43537137,8.096966,-0.83630455,2.2956202,0.8181357,8.106673
11.554233,0.81711966,8.554892,-0.6821992,2.864818,0.90206176,8.041403
9.435145,1.0906737,6.225311,-0.467028,3.1218421,1.0661619,8.242129
3.944017,0.7170717,0.98704755,-0.75435156,2.9173176,1.1513104,8.490511
-1.4276078,1.0681939,-4.601959,-0.27435213,2.9622183,1.1506867,8.78669
-5.9775395,1.4552052,-9.226436,0.1486774,2.9876754,1.0985411,9.0705805
-8.605577,1.7494974,-11.616501,0.36605623,2.843855,1.0150737,9.647368
-9.6300745,1.7917213,-12.311069,0.49173623,2.5854409,0.9536695,10.248543
-9.306074,2.0865366,-11.919518,0.8057387,2.533279,0.9839452,11.159075
-7.5866413,2.118705,-10.263252,0.7618845,2.4183211,1.0186402,11.943485
-4.8851347,1.4058486,-7.2232614,0.14076741,2.4277127,1.0214301,12.31156
-0.93239725,0.3023656,-3.3310218,-0.80659145,2.4402442,0.9739105,12.48155
4.3234806,-0.4687776,1.6204488,-1.5962911,2.7287123,0.8896026,12.30063
6.75188,-0.8963083,3.9957564,-1.958809,2.8313515,0.79000145,11.862866
6.861345,-1.2173345,4.229239,-2.2551525,2.704149,0.73453915,11.449665
6.910625,-1.2911687,4.3440185,-2.3441937,2.5765653,0.703908,11.048151
