HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
15.516649,3.8112729,11.357915,2.2829142,3.7518091,0.7606306,2.3734374
14.700359,3.917775,10.548007,2.3408418,3.5675724,0.74582094,2.1985972
14.44281,4.005045,10.285971,2.3896072,3.4133222,0.72869474,2.0904236
13.831019,4.1021175,9.664303,2.435406,3.3354342,0.7002434,2.104514
12.500434,4.095796,8.32329,2.4106393,3.269937,0.67286,2.1698508
11.090494,4.083501,6.9118466,2.3868184,3.3064663,0.6536392,2.3144658
7.6899495,4.0622053,3.5546694,2.338396,3.3936543,0.6392159,2.4683626
4.6701,3.9959831,0.5969725,2.2491848,3.498179,0.6345495,2.6146681
-0.16143785,3.9243727,-4.1373925,2.1562917,3.6733222,0.6478368,2.7911048
-4.4961057,3.841008,-8.356822,2.0529983,3.7999487,0.6672268,2.883844
-8.050086,3.700611,-11.8032,1.9042668,3.9434447,0.6891318,2.9849668
-8.886521,3.550525,-12.576166,1.7751478,4.0477314,0.7127162,3.0598798
-8.416573,3.381188,-12.070102,1.6585987,4.095551,0.7269505,3.111143
-5.986324,3.2178338,-9.665556,1.549591,4.148172,0.75044453,3.149961
-1.0424201,2.998423,-4.793798,1.4382813,4.1554775,0.753925,3.1919508
3.3223515,2.8586068,-0.52840143,1.3859755,4.1854715,0.75514424,3.263489
7.529139,2.7765796,3.5774112,1.3913559,4.2593536,0.76132184,3.3410778
11.130343,2.7698107,7.0903234,1.4405502,4.233228,0.75689715,3.3320625
14.231202,2.8501256,10.11615,1.5674005,4.274254,0.7615984,3.338293
16.057117,2.9984922,11.887837,1.7136981,4.277529,0.76671064,3.2763383
16.714245,3.1381996,12.523092,1.8437105,4.2602983,0.76839876,3.168084
15.827191,3.3023355,11.644342,1.9684345,4.2137876,0.7781573,3.03445
15.404062,3.4795475,11.240811,2.0822327,4.0883408,0.7675096,2.8539493
14.74058,3.6410875,10.584105,2.1827734,3.9565196,0.7693547,2.6286883
14.191614,3.7875433,10.054174,2.2579157,3.8032799,0.76310235,2.4322367
13.599213,3.879783,9.479492,2.2989128,3.600794,0.739832,2.2642376
13.202999,4.002882,9.075373,2.368967,3.4415448,0.7206886,2.1440425
12.529659,4.062515,8.38496,2.4007196,3.3372505,0.6913628,2.1684892
11.686685,4.1236734,7.5267487,2.4097056,3.3233478,0.66568214,2.2426193
9.588745,4.0981092,5.4347386,2.386428,3.3369265,0.64402443,2.3610077
6.9556212,4.0265913,2.8237884,2.3011158,3.411048,0.63435113,2.4776883
2.9192896,3.978082,-1.1299249,2.2312844,3.5140216,0.6316537,2.642422
-0.18837844,3.8853312,-4.1669745,2.1269495,3.6634274,0.64096445,2.782927
-4.4711533,3.8033085,-8.3330345,2.0253005,3.8027656,0.6549832,2.9013562
-7.9223976,3.700128,-11.678492,1.9150742,3.9525573,0.6860065,3.0044823
-9.295632,3.558741,-12.972372,1.7770866,4.0154285,0.70161545,3.0759308
-9.215614,3.340115,-12.863471,1.610556,4.102897,0.7251775,3.1352713
-6.266172,3.161641,-9.937259,1.5040433,4.134513,0.7378124,3.1759424
-1.9316115,3.0074964,-5.6770062,1.4328367,4.150824,0.7447793,3.2282953
2.7538035,2.8447235,-1.0834386,1.3723222,4.1892323,0.7561594,3.2677402
7.356638,2.7820492,3.4201279,1.3862636,4.2309895,0.7596187,3.3149614
10.938471,2.7896678,6.91005,1.4502815,4.3054442,0.7686301,3.3841782
14.396844,2.8423066,10.290436,1.5423087,4.268373,0.76042867,3.3483622
16.091465,2.9615893,11.934373,1.6838973,4.250883,0.7653536,3.2677627
16.561604,3.1093276,12.38413,1.8121448,4.259797,0.7720184,3.1879177
16.37215,3.2631283,12.189227,1.9334786,4.177428,0.77227706,3.018478
16.015202,3.4840739,11.844146,2.0941715,4.060578,0.77046615,2.815183
15.124699,3.6478944,10.978276,2.1842108,3.9591124,0.7727866,2.6186125
14.333317,3.7743292,10.197452,2.249556,3.7901173,0.7628186,2.4150922
14.262252,3.934725,10.127462,2.3424459,3.5654676,0.740756,2.2192347
14.234522,3.9964387,10.089843,2.3719602,3.4276285,0.7143941,2.151014
12.571004,4.052875,8.433883,2.384527,3.3214924,0.69420207,2.1338909
11.184062,4.081833,7.031199,2.3932443,3.31424,0.67007273,2.204847
10.283044,4.070656,6.1322002,2.3597636,3.3389692,0.6498121,2.3355644
7.5715847,4.037197,3.4284813,2.3125572,3.3914633,0.6339029,2.4646165
3.777004,3.9921427,-0.28705925,2.256624,3.5129495,0.6387753,2.629163
-0.29569846,3.8843732,-4.26656,2.1225326,3.6830034,0.65123826,2.78401
-4.3078723,3.818499,-8.172319,2.031996,3.8120825,0.65634155,2.9092371
-8.073439,3.6942818,-11.818116,1.8993356,3.9272594,0.67890877,2.984442
-8.698891,3.5306945,-12.38645,1.7600135,4.0510144,0.70770735,3.0739977
-9.025496,3.324731,-12.666912,1.5987877,4.115769,0.72819835,3.1346183
-6.0453773,3.1787274,-9.720658,1.5158246,4.164214,0.7392879,3.200972
-1.2201194,3.0015385,-4.9693685,1.4331304,4.2016783,0.7541437,3.2575755
2.6078715,2.8412483,-1.2323753,1.3689072,4.215025,0.7582485,3.2896218
7.689867,2.7804794,3.744594,1.3880215,4.2121444,0.75710577,3.3211799
11.148451,2.7395873,7.115553,1.4172839,4.2788277,0.76421535,3.369116
14.151363,2.8356822,10.044242,1.5529174,4.303222,0.76628524,3.3731143
15.857311,2.9362228,11.691349,1.6637465,4.2942486,0.7642563,3.3157585
16.496351,3.1242797,12.324727,1.8348211,4.2905855,0.77372324,3.1892917
16.28812,3.289553,12.119973,1.9518152,4.201155,0.76872575,3.0487263
15.395368,3.4651358,11.2267,2.059677,4.09286,0.7653668,2.8462105
14.8825035,3.6451035,10.7354555,2.185269,3.9461334,0.766863,2.6296916
14.53005,3.7829895,10.394482,2.2551398,3.7351573,0.7512702,2.401024
13.564832,3.9350104,9.449137,2.3422616,3.5890958,0.7381178,2.2656832
13.8645315,4.0107565,9.718519,2.3740087,3.4123883,0.70711446,2.1595926
13.091822,4.050823,8.934963,2.3956604,3.323261,0.68834895,2.1265843
11.669069,4.0680017,7.511461,2.3768923,3.333529,0.6710499,2.236747
9.606269,4.0763493,5.468596,2.3668494,3.3601377,0.6526875,2.3526402
7.1380982,4.0205703,3.019736,2.2947187,3.3879595,0.63579494,2.4676409
3.5613477,3.9781556,-0.49348056,2.231661,3.5816586,0.64145136,2.6670494
-0.7603977,3.9071834,-4.7192473,2.144962,3.6783466,0.6519316,2.7644815
-5.2475677,3.79832,-9.090089,2.0179322,3.844991,0.6617975,2.937965
-8.349588,3.7032027,-12.102888,1.9084271,3.963682,0.6832729,3.0106063
-9.248894,3.5288792,-12.930404,1.7511579,4.0524993,0.7050471,3.0955436
-8.764396,3.349885,-12.414156,1.6139203,4.0802913,0.7153208,3.1180274
-5.7710004,3.158141,-9.462009,1.5033592,4.134549,0.7373768,3.1547062
-0.9352497,2.9843094,-4.7079163,1.4284124,4.175063,0.75439894,3.217239
3.7586,2.844883,-0.100688145,1.3756365,4.2111344,0.753456,3.309978
7.515558,2.7426345,3.5705965,1.3610753,4.241113,0.75510645,3.3495324
11.200467,2.7560153,7.1633744,1.4343513,4.3080287,0.7671835,3.3868778
13.807478,2.8315501,9.696396,1.5355722,4.3056765,0.7667395,3.3622332
15.921483,2.9579785,11.763289,1.6750553,4.29319,0.76187235,3.3056304
16.035162,3.1191092,11.85596,1.8182542,4.2538133,0.76117325,3.1905448
16.214539,3.2920623,12.034729,1.947907,4.2063317,0.76774913,3.039411
15.58044,3.4610755,11.4128275,2.061582,4.0830126,0.7680136,2.8308415
15.056251,3.6329272,10.893595,2.173021,3.9172149,0.7594747,2.6140957
14.347261,3.800365,10.209734,2.2680948,3.7602618,0.7559528,2.3970268
14.092005,3.9180737,9.948763,2.3294976,3.5899775,0.7357698,2.2660744
13.608493,4.0090055,9.470663,2.3691635,3.4046178,0.70647377,2.148049
12.7884445,4.07743,8.631178,2.4092205,3.329051,0.68893695,2.1369894
11.227405,4.10145,7.0726624,2.4043872,3.3253722,0.6682202,2.2214103
9.880916,4.0944686,5.7248673,2.3783765,3.3139718,0.6437741,2.3263924
7.757876,4.0090723,3.6243026,2.2952614,3.4121118,0.63467544,2.4768627
3.4198802,3.971158,-0.6282422,2.2264504,3.5597916,0.64004916,2.661084
-0.35573965,3.879344,-4.3278584,2.124738,3.686945,0.64563763,2.796269
-5.700081,3.7963526,-9.547815,2.019607,3.810183,0.6537394,2.912901
-9.034038,3.7148647,-12.768965,1.9106429,3.9741783,0.6841508,3.0295718
-10.363306,3.5348017,-14.031627,1.7473775,4.045792,0.69254315,3.1028512
-9.890517,3.348995,-13.5255375,1.6106188,4.093829,0.7156046,3.1428857
-6.34953,3.1777623,-10.026829,1.5084909,4.130587,0.7299021,3.1905022
-2.5164692,2.9821813,-6.254175,1.4058591,4.156113,0.7406351,3.2298753
2.2287433,2.8463845,-1.6079755,1.3632065,4.197321,0.7477365,3.2982795
6.768484,2.7538037,2.8296778,1.3675205,4.2387476,0.75123215,3.3580506
10.784998,2.7771602,6.7495055,1.4410001,4.276683,0.7585962,3.3728352
13.940092,2.8593566,9.822985,1.5659542,4.2779937,0.75727165,3.375284
15.694536,2.9678726,11.528558,1.6786706,4.262419,0.7544932,3.3050153
15.326632,3.1361477,11.164352,1.8266512,4.2612495,0.75897294,3.2221365
16.402063,3.3107166,12.206473,1.9630396,4.188407,0.7596277,3.0597208
15.23473,3.4762726,11.068182,2.0777745,4.051462,0.7540093,2.8270514
14.658858,3.6203928,10.499802,2.1505678,3.93355,0.7581361,2.6208777
13.865042,3.8070025,9.722902,2.2756891,3.7426562,0.7431141,2.4087281
14.0474825,3.907,9.909136,2.3171256,3.5931716,0.7343542,2.259622
13.520973,4.049046,9.37503,2.410019,3.4303424,0.7122181,2.137231
13.138626,4.078311,8.977404,2.4236166,3.3071465,0.682238,2.12831
11.687092,4.0690646,7.5141172,2.3832867,3.2708452,0.65058166,2.1966708
9.583623,4.084568,5.427259,2.3808272,3.3059287,0.6383022,2.325799
6.879416,4.0416846,2.7565024,2.3211272,3.4090772,0.6282932,2.505781
4.4119,3.9923837,0.3386162,2.244207,3.4549928,0.62087727,2.609348
-0.64970815,3.8987784,-4.623798,2.1326342,3.6638396,0.63089895,2.8195386
-5.0559607,3.847636,-8.909313,2.058027,3.8176625,0.651277,2.93401
-8.726141,3.711294,-12.468044,1.919006,3.9068935,0.6691402,2.993175
-10.291633,3.5479023,-13.963132,1.7631435,4.034519,0.69604456,3.0852983
-10.04218,3.362624,-13.682454,1.62245,4.094005,0.7097436,3.1313894
-6.8456964,3.1911652,-10.513634,1.5233675,4.114751,0.72320926,3.1871526
-1.8859652,3.0306242,-5.6402473,1.4491088,4.134378,0.7350204,3.2125883
2.316327,2.8496125,-1.5143378,1.3664758,4.1702757,0.7422349,3.2835286
6.729053,2.7994015,2.7915943,1.3944731,4.235046,0.7499167,3.3597507
10.572904,2.8035734,6.5363493,1.458371,4.2406,0.7485063,3.3482568
13.26382,2.8613563,9.163409,1.5629271,4.2718577,0.7528717,3.362066
15.642859,2.9887311,11.479917,1.6933445,4.2581334,0.751914,3.2930393
16.093113,3.1345203,11.911453,1.8252692,4.2280645,0.75006837,3.2126265
16.079458,3.3076084,11.893415,1.957673,4.1757197,0.7524753,3.0575137
15.338016,3.4680688,11.166264,2.0613656,4.082362,0.75710225,2.8601
14.945602,3.635602,10.783706,2.1676214,3.91041,0.7483547,2.6241565
13.824192,3.79723,9.703867,2.2594151,3.7436128,0.7405135,2.445959
13.378087,3.9066648,9.254428,2.3140833,3.5634484,0.72183985,2.2654347
13.140182,4.0145135,9.006349,2.380795,3.4070766,0.7061797,2.170654
12.644444,4.0803456,8.48947,2.4139037,3.3011887,0.6748403,2.158234
11.291009,4.105054,7.1201773,2.4055126,3.2636256,0.64987636,2.2125466
8.698906,4.0970173,4.552581,2.3764505,3.3315873,0.63079786,2.3597493
6.242165,4.0602403,2.1247926,2.3233874,3.404307,0.620745,2.5179472
1.8051409,3.9855068,-2.224304,2.2248957,3.495096,0.61896884,2.6533175
-2.1766944,3.8906605,-6.129177,2.1211965,3.676949,0.6312595,2.807185
-5.8469787,3.8318524,-9.693293,2.0253327,3.7794235,0.6412896,2.9051538
-9.254537,3.7313135,-12.993679,1.9224716,3.9196537,0.66993016,3.0115676
-10.138401,3.536546,-13.816934,1.7615757,3.972933,0.6834772,3.0597782
-9.036513,3.390597,-12.686692,1.6414692,4.018776,0.6986126,3.099438
-6.769874,3.2322161,-10.442744,1.5532231,4.1001544,0.72697675,3.1622856
-2.835319,3.0139506,-6.568737,1.438761,4.139965,0.73572767,3.234108
3.4186628,2.8999085,-0.45148978,1.4132146,4.1500525,0.7385791,3.2753904
7.480705,2.8023734,3.528409,1.4039572,4.1755757,0.7360091,3.3360226
10.708824,2.8240101,6.6793733,1.4741733,4.2161965,0.7440557,3.3454208
14.044391,2.8575716,9.931685,1.556721,4.212785,0.74121934,3.3384297
14.513132,2.9984515,10.369425,1.7004037,4.2736053,0.7508339,3.3090532
15.386047,3.1542127,11.226281,1.8401226,4.226337,0.74936223,3.211318
15.586384,3.2746406,11.410234,1.9318938,4.142707,0.74604857,3.0453043
15.123912,3.4530535,10.959397,2.046414,4.035301,0.747838,2.847945
14.164315,3.6352777,10.017998,2.1694033,3.9122522,0.743574,2.6468115
13.629579,3.7672377,9.489787,2.2386432,3.7396967,0.7305611,2.4489064
12.394988,3.9217076,8.284754,2.3217647,3.5594904,0.7193132,2.267255
12.399511,4.0205455,8.27972,2.3816586,3.395531,0.69270456,2.181904
11.30712,4.1049094,7.182998,2.4115899,3.3281255,0.6728653,2.1920495
10.467991,4.0892234,6.3208976,2.3823805,3.2775848,0.6459448,2.2430687
8.335211,4.1098237,4.202007,2.3769069,3.2999868,0.62323093,2.35737
5.328731,4.049373,1.2346467,2.3013,3.3664374,0.60965526,2.5043554
1.8407922,3.9897115,-2.1928995,2.229848,3.5161707,0.6123559,2.6866078
-1.6459087,3.9107783,-5.6081905,2.134969,3.6479707,0.6203461,2.8069403
-6.399504,3.8226213,-10.23425,2.020763,3.7822702,0.6338829,2.9360552
-9.168223,3.7079232,-12.911849,1.9123,3.8840127,0.6565619,2.9963038
-11.31793,3.5527098,-14.980856,1.7460753,4.0126176,0.67366326,3.1172445
-10.619526,3.3956883,-14.254022,1.6342168,4.0887847,0.70378286,3.1485736
-7.6925764,3.2082987,-11.342638,1.5164878,4.0987444,0.7172414,3.202515
-3.3411498,3.0142004,-7.0725994,1.424921,4.1121635,0.7190714,3.2329698
0.26347336,2.862201,-3.5394015,1.3584186,4.1974926,0.7288346,3.3561325
6.8241706,2.7720852,2.8776748,1.3703632,4.18347,0.7345905,3.3447013
10.206851,2.7865896,6.1881456,1.4445688,4.2027435,0.7354227,3.3732002
13.162255,2.858519,9.059476,1.5564884,4.251587,0.7341249,3.3942435
14.149478,2.9753716,10.030812,1.6790465,4.250463,0.7414014,3.323293
15.465915,3.1484215,11.29606,1.8320411,4.1994305,0.73663294,3.2109368
15.419479,3.3114762,11.244879,1.9639604,4.1412992,0.74020386,3.0442474
15.041001,3.4667473,10.875732,2.0667539,4.040571,0.7431566,2.8535166
14.184112,3.6446116,10.037552,2.1715314,3.9094498,0.7474596,2.6248052
13.191125,3.810656,9.067019,2.2620914,3.7143745,0.72241247,2.4446888
12.647202,3.9426415,8.530826,2.3322937,3.5170283,0.7064693,2.2467654
12.808974,4.027703,8.675183,2.3793664,3.372619,0.6855061,2.1690247
12.463443,4.076057,8.308496,2.4003599,3.2622495,0.65920484,2.1368744
10.472035,4.107338,6.322507,2.4061356,3.2614024,0.64064807,2.233814
8.951573,4.0995975,4.8086348,2.3736336,3.2898664,0.6220094,2.3512886
6.3392787,4.033923,2.2308438,2.3002868,3.3789425,0.6125415,2.51148
2.6104505,3.9837475,-1.426894,2.2251983,3.5078478,0.61324537,2.6724718
-1.6379215,3.9322248,-5.5976043,2.1470795,3.636615,0.6191868,2.7992342
-6.170931,3.8263617,-10.006205,2.030041,3.7773173,0.6313253,2.9350767
-8.97009,3.7077177,-12.712314,1.905999,3.9154546,0.66457427,3.0133922
-10.24524,3.556428,-13.913854,1.7666575,3.978587,0.6771851,3.0750844
-9.895714,3.3975194,-13.535868,1.644435,4.0382304,0.69920045,3.1215608
-7.2295327,3.152238,-10.8904295,1.4868987,4.0647793,0.7139453,3.1628833
-2.667553,3.0147865,-6.4032288,1.4216597,4.140206,0.72619337,3.2462735
2.2794316,2.865928,-1.5613511,1.3689958,4.174931,0.7278804,3.314827
6.540727,2.8092105,2.5929623,1.397496,4.194704,0.73285735,3.3523037
9.964254,2.7697213,5.93603,1.4288173,4.1914206,0.73244625,3.3615108
13.129577,2.859628,9.029824,1.5500891,4.2285466,0.73241097,3.355949
14.406605,2.970161,10.256977,1.6743381,4.238708,0.73628014,3.313497
15.176741,3.1481822,11.020513,1.839973,4.2207403,0.739351,3.224195
15.217587,3.2910323,11.039263,1.9436091,4.162268,0.7443495,3.0458333
14.52351,3.4744413,10.363719,2.0615087,4.0235634,0.74060297,2.8170586
13.223053,3.644218,9.084568,2.1708102,3.9099026,0.7377433,2.643302
12.663859,3.776881,8.550874,2.2300851,3.740109,0.73019683,2.4296215
12.606744,3.9445596,8.489067,2.3373158,3.5158184,0.70454144,2.2450032
13.132065,4.0174427,8.989892,2.3836498,3.3578534,0.686079,2.1403058
12.377525,4.1184444,8.226135,2.426683,3.2663307,0.6593859,2.140398
11.073921,4.1095014,6.9194856,2.4099286,3.249536,0.63802433,2.2220895
9.358839,4.1352515,5.210305,2.413528,3.277983,0.6205761,2.3525708
6.826628,4.0373964,2.7014332,2.3148713,3.3374133,0.60636157,2.4767985
2.7795808,4.0157533,-1.2684511,2.2608156,3.4817383,0.60996145,2.6486444
-2.4296706,3.91188,-6.3666434,2.1172006,3.6348586,0.6161311,2.8020291
-6.3052406,3.8490877,-10.128647,2.043044,3.755567,0.6296452,2.921278
-9.915823,3.7342153,-13.639076,1.912993,3.9303896,0.6595485,3.0197086
-11.2532835,3.5673127,-14.899985,1.77226,3.9557812,0.6728416,3.0765944
-10.758051,3.368369,-14.373589,1.6152846,4.04827,0.69487906,3.1462054
-7.206868,3.1521459,-10.870855,1.4715141,4.061732,0.7033328,3.178674
-2.612212,3.0270352,-6.35226,1.4288969,4.1549215,0.72400594,3.2603364
1.8330073,2.8640373,-2.0022507,1.3767762,4.165418,0.7303294,3.3049757
6.6391172,2.7610645,2.6971602,1.3537794,4.1887727,0.7257121,3.34662
10.540687,2.7936306,6.50706,1.4448432,4.196405,0.7328302,3.362634
13.44705,2.8664021,9.33678,1.5520779,4.2241592,0.73261696,3.3604434
14.846462,2.95644,10.699336,1.6660764,4.265319,0.73927844,3.3177242
15.616187,3.125449,11.432868,1.8271784,4.224791,0.7423814,3.1994376
15.575915,3.303025,11.395596,1.9517952,4.1207275,0.73825973,3.0205977
15.119912,3.4893014,10.951395,2.070461,4.0219917,0.73914814,2.8314624
14.05001,3.6349356,9.90458,2.166295,3.8719146,0.7368975,2.5901535
13.717077,3.8081663,9.587103,2.2666435,3.726335,0.7310396,2.431191
12.644912,3.9396467,8.529622,2.3312812,3.5366597,0.70682895,2.257677
13.384994,4.053532,9.244016,2.4095535,3.3495593,0.6802541,2.164013
12.353689,4.087026,8.199784,2.4102666,3.273782,0.66337115,2.1457548
10.909309,4.082552,6.7575293,2.385265,3.2541435,0.6384228,2.2125883
9.13607,4.1059585,4.9797087,2.3759813,3.2907267,0.6223082,2.3562376
6.3695283,4.0842705,2.247572,2.3421955,3.3753867,0.6149326,2.5028486
2.7402816,3.9801817,-1.3185589,2.226107,3.505302,0.6101818,2.6650426
-1.9401442,3.9208107,-5.8812137,2.1365232,3.652559,0.621565,2.826794
-6.0250273,3.8298342,-9.863036,2.0239515,3.7585292,0.6336412,2.9080362
-8.527543,3.6837575,-12.276875,1.8849974,3.861424,0.6520665,2.974234
-10.42816,3.5661128,-14.093668,1.7792903,3.951624,0.675641,3.0417345
-9.938977,3.3965275,-13.580533,1.6440849,4.025234,0.69275326,3.1109662
-6.728589,3.1992326,-10.39938,1.5320864,4.049657,0.7110175,3.1400576
-2.8425596,3.0011175,-6.5715876,1.4160862,4.096875,0.7165212,3.2376747
2.289562,2.875992,-1.5478461,1.3767126,4.147479,0.7287654,3.2909944
6.562791,2.7997952,2.617824,1.3919764,4.187083,0.731196,3.3425317
10.775041,2.801005,6.7340984,1.4583404,4.2004633,0.73146135,3.3485599
12.895186,2.8826332,8.804493,1.5688508,4.211095,0.73213387,3.344455
15.074201,2.994167,10.91784,1.6935747,4.1929426,0.73347527,3.2709615
14.815238,3.1471717,10.660295,1.8359406,4.1997952,0.7388655,3.2027223
15.065595,3.3079593,10.892683,1.9473187,4.1291223,0.7390864,3.0435429
14.943027,3.474165,10.77316,2.0861635,4.034719,0.74400723,2.8416839
13.5105715,3.6368463,9.38682,2.1673093,3.8861337,0.73929083,2.605082
13.316223,3.8042984,9.1883745,2.262612,3.7420921,0.73076487,2.4588957
12.898154,3.9354217,8.775649,2.3297367,3.5144155,0.7054648,2.2395325
12.3681555,4.0390053,8.242735,2.3932467,3.3809695,0.68552494,2.1768246
13.362032,4.1050067,9.1900215,2.4291184,3.274296,0.6555964,2.1564143
11.048286,4.1328716,6.887055,2.4263644,3.2415607,0.63627553,2.2198706
8.3482685,4.131654,4.193468,2.4056098,3.300017,0.617722,2.3591642
5.9431987,4.098427,1.8244619,2.3377948,3.3773947,0.61472446,2.4895582
2.3713303,4.013408,-1.6783537,2.2422664,3.454951,0.601877,2.6251268
-2.5621116,3.9447484,-6.501518,2.1532156,3.6148477,0.6148316,2.8030994
-6.7817326,3.8529122,-10.613853,2.0447698,3.7624602,0.6255382,2.926062
-10.558662,3.7294796,-14.267589,1.911966,3.8934803,0.65040344,3.0166323
-11.695668,3.553901,-15.342298,1.7482998,3.995973,0.67662495,3.0767226
-10.142063,3.383201,-13.77857,1.6387215,4.0307636,0.6947872,3.1197307
-7.5610623,3.20141,-11.222977,1.5147743,4.0626197,0.7038605,3.171503
-2.9395776,3.019281,-6.683984,1.4342475,4.0675917,0.71343195,3.1905956
1.2757105,2.8784428,-2.5573208,1.3800406,4.125961,0.7185246,3.2825553
6.4158244,2.8224955,2.4691942,1.4119091,4.1508527,0.7231108,3.3247654
11.102523,2.8073173,7.0445657,1.4688243,4.1976895,0.7237004,3.3626945
13.786591,2.8750021,9.679942,1.563109,4.1891932,0.72010726,3.3643005
14.364921,2.9520836,10.223395,1.6591427,4.2008357,0.7261744,3.2871716
15.012114,3.1568549,10.842922,1.8477114,4.207392,0.7341615,3.2071557
15.083174,3.297288,10.904267,1.9480003,4.140021,0.7374974,3.0357316
15.115992,3.5141938,10.935545,2.0902255,4.0193315,0.7353088,2.830651
14.415528,3.643655,10.25547,2.1729736,3.866337,0.7314742,2.623446
13.675893,3.8052619,9.547603,2.269895,3.661765,0.71415436,2.4205346
13.0934515,3.9540832,8.961552,2.3434825,3.4917896,0.69324493,2.2562807
13.104487,4.0263376,8.955883,2.384112,3.3598442,0.6742446,2.1697416
12.52778,4.0913706,8.36012,2.4156833,3.2409325,0.65143627,2.1333911
11.892339,4.120315,7.7120724,2.4256053,3.2036254,0.6252113,2.220498
9.117114,4.0921416,4.9674406,2.3720672,3.2658298,0.60949963,2.3827996
5.9700284,4.0638547,1.8522825,2.3231168,3.3423896,0.60372293,2.483282
1.6843196,4.019507,-2.3584285,2.257289,3.478431,0.6071581,2.6449418
-2.0824683,3.9389846,-6.0327344,2.1477797,3.6170852,0.6109856,2.7958353
-6.8883524,3.811998,-10.70593,2.011532,3.7668262,0.6230685,2.941635
-9.991394,3.703628,-13.725827,1.8998773,3.9051874,0.6538643,3.0045779
-11.5966425,3.5494347,-15.242508,1.7502517,3.976363,0.67198664,3.0705056
-10.001564,3.3732278,-13.639004,1.6121762,4.04384,0.69258714,3.110396
-6.82195,3.1889582,-10.485049,1.5119107,4.0370135,0.70038515,3.1517897
-2.4617085,3.0034983,-6.2118716,1.4155277,4.077585,0.7060995,3.2259758
2.293121,2.8601527,-1.5503105,1.3785694,4.101831,0.7173629,3.2539656
7.1959667,2.8100612,3.2368817,1.4127284,4.150988,0.7259934,3.3242064
10.869794,2.8125784,6.8183613,1.4651968,4.189473,0.72416574,3.360221
13.504204,2.8635304,9.39068,1.5567001,4.2008896,0.720523,3.362692
