HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
6.2622995,0.1628622,3.553053,-0.21963176,2.8138149,0.22517782,7.356793
7.5656295,-0.20792624,4.834965,-0.57063204,2.8997102,0.16818091,7.2505984
8.924687,-0.37257767,6.0491767,-0.7901308,3.0508437,0.13548811,6.947685
9.91482,-0.29692927,6.976371,-0.80438215,3.1497405,0.12265576,6.739977
10.710528,-0.10151586,7.6537375,-0.63693446,3.227824,0.12852979,6.4240646
11.587301,0.15656622,8.453174,-0.476639,3.351863,0.16212074,6.245711
12.236393,0.37445894,8.895926,-0.31885785,3.426768,0.19883887,6.005749
12.508367,0.5716468,9.192156,-0.20053287,3.4904788,0.23091628,5.843764
12.993886,0.68514246,9.3927765,-0.13855363,3.6129472,0.26644164,5.5993905
13.362203,1.001672,9.735773,0.073342614,3.722807,0.3169399,5.368171
13.84343,1.2169363,10.0093775,0.29625836,3.7989407,0.37032312,5.124287
13.978601,1.400716,10.240197,0.3859841,3.8049974,0.40445575,4.9414506
14.020763,1.4702784,10.27944,0.43563315,3.844552,0.44662866,4.907183
13.843935,1.4777496,10.0664425,0.42476296,3.783142,0.462049,4.682834
13.439481,1.3892177,9.819026,0.41599825,3.6865978,0.4640966,4.5418735
12.686006,1.2502974,9.224464,0.29089692,3.5562835,0.4589063,4.5724635
11.425312,0.9614419,7.989167,0.03726962,3.3616693,0.46649095,4.605276
9.8313675,0.5972136,6.724618,-0.25653616,3.1572597,0.45879492,4.6344094
8.578504,0.30189893,5.7317195,-0.48126,2.9827223,0.42802665,4.8532314
7.789789,0.17516787,4.9309173,-0.48386127,2.92461,0.40159187,5.08902
7.00975,0.05419923,4.383142,-0.48548946,2.8413825,0.37018082,5.492805
6.9513865,0.042686805,4.2073736,-0.46799138,2.7622373,0.33092946,5.727773
7.087518,-0.038557373,4.4871387,-0.50350183,2.7671752,0.3030759,5.824629
7.973695,-0.043676764,5.191689,-0.6148307,2.8631248,0.29397544,5.9183292
8.410057,-0.032767482,5.5995836,-0.65819556,2.8654616,0.2695945,5.885122
8.952216,-0.052792132,6.1919527,-0.6823577,2.959714,0.26823506,5.865297
9.576553,0.015623878,6.6626687,-0.64404523,3.0355656,0.2596039,5.778621
10.135512,0.060050726,7.1287184,-0.622995,3.0819914,0.25506613,5.6263337
10.451181,0.16066855,7.422656,-0.5621079,3.151159,0.27423245,5.463403
10.971382,0.28301987,7.82967,-0.4936296,3.2785995,0.29878744,5.319842
11.590938,0.3889875,8.312938,-0.4461987,3.3591487,0.31393316,5.1760297
11.90884,0.5720722,8.625881,-0.31611857,3.388443,0.3551587,4.9837317
12.087236,0.76844466,8.703612,-0.1674708,3.4105768,0.39776492,4.875179
12.067853,0.79016304,8.740984,-0.1287209,3.4269087,0.4181248,4.657383
12.181753,0.8784123,8.688439,-0.080924176,3.475004,0.45539054,4.5245337
12.295154,0.92091316,8.859338,-0.037244216,3.4983027,0.4774384,4.422576
11.955474,0.8974221,8.625944,-0.12856838,3.4539378,0.49864274,4.3812704
11.28344,0.838729,8.028513,-0.14032269,3.3747914,0.5156303,4.4234014
10.399059,0.7454069,7.4249144,-0.2394872,3.2631762,0.51866025,4.505269
9.470483,0.5703705,6.4249225,-0.30708385,3.1402087,0.5204697,4.702653
8.692652,0.45483232,5.832062,-0.3547236,3.0575879,0.50825316,4.7591357
7.8842487,0.34546825,5.1211677,-0.36942405,2.9698296,0.48674276,4.917661
7.0223308,0.40590695,4.2574954,-0.31012493,2.9266088,0.46236333,5.2155485
5.9633126,0.45197836,3.274834,-0.11688208,2.8618813,0.41227183,5.4823246
5.359509,0.54325837,2.7375581,0.012725173,2.8234477,0.38687196,5.7569594
5.1665564,0.54942715,2.5874033,0.036901,2.8140502,0.35630274,5.9323554
5.620626,0.49402547,2.927874,-0.0105979275,2.8258805,0.33611834,6.3457
6.3015475,0.25077018,3.630789,-0.17035615,2.801846,0.2950866,6.401301
7.3209777,0.09305156,4.63928,-0.35827056,2.877513,0.26547018,6.506298
8.230015,-0.05178616,5.4262257,-0.4504225,2.9450903,0.22537358,6.256379
9.223138,-0.096546255,6.2370567,-0.60313714,3.0209022,0.20531027,6.2223096
9.964879,0.015613242,6.950026,-0.6148814,3.1335423,0.2041391,6.096883
10.3604355,0.085816965,7.497288,-0.5351522,3.1853452,0.20188627,5.9008675
10.895063,0.29795438,7.8686576,-0.3525425,3.1659358,0.22002819,5.530048
11.4626255,0.6310498,8.25922,-0.047491457,3.2332578,0.2532108,5.339841
11.766189,0.7783626,8.580782,0.018098697,3.2999868,0.2791314,5.1442804
11.978788,0.892807,8.788625,0.08615408,3.332931,0.31994858,4.964931
12.09942,0.9244673,8.8701935,0.12535952,3.3620422,0.33908096,4.695537
11.96383,1.009843,8.709848,0.14425278,3.3847885,0.37974727,4.449102
