HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
13.664068,3.130352,10.146325,1.7794399,2.9227526,0.5747088,2.3396976
14.203927,3.3664804,10.601153,1.9747983,3.2438872,0.6004283,2.4285789
13.652385,2.7753575,9.820207,1.3734015,3.71511,0.6840307,1.6923689
14.875092,2.992826,10.6813,1.5041109,4.003197,0.66631913,1.6732677
9.499564,3.0921977,5.3804893,1.738525,4.203581,0.7615165,1.3911253
4.995107,2.952533,0.89941627,1.7247896,4.36688,0.83604604,1.8420749
-0.016225385,3.3886695,-4.091609,2.1932862,4.178022,0.8004943,2.3119266
-3.9301019,3.2928271,-7.86591,2.1230583,4.030776,0.84414315,2.5142589
-8.444379,3.0059702,-12.4006405,1.753079,3.9081128,0.8612246,2.6135008
-6.894314,2.8895705,-10.545441,1.6690261,3.759337,0.86910176,3.364282
-4.978973,2.4510374,-8.730546,1.209089,3.717681,0.86129594,3.910329
0.51600325,2.4306455,-3.3160503,1.1034809,3.7921906,0.8600299,3.8009613
5.3737197,2.4025402,1.210579,1.1079575,4.293125,0.88880885,3.7409103
10.010721,2.5215952,5.5624633,0.94834054,4.64546,0.8724775,3.6714091
14.219102,3.0310628,9.390124,1.3387772,4.940518,0.8393647,3.5087612
18.519821,3.06868,13.549006,1.1530833,5.2716246,0.8088329,3.3840194
18.354767,3.7012846,13.291588,1.7503482,5.2647214,0.7918216,3.147554
17.788675,3.9844406,12.985928,2.039056,5.0769773,0.7765966,2.7849452
16.960176,4.3233633,12.483327,2.451646,4.5440016,0.69139093,2.6065404
16.60615,4.3870378,12.66032,2.6277092,3.8587077,0.60113466,2.9451292
15.3106365,4.4120135,11.619179,2.8375988,3.3078384,0.5323015,3.0708227
15.6888075,4.3939476,12.1921015,2.9341412,3.0516706,0.52008677,2.4375193
15.778417,3.676573,12.297138,2.247127,2.8327768,0.52463955,2.8220031
15.87049,3.8921506,12.325715,2.3822148,3.0827396,0.5467212,2.5419261
15.9878645,3.579124,12.310381,2.0591426,3.2421954,0.6055404,2.2227058
16.1308,3.364026,12.520281,1.784574,3.2888503,0.6389439,2.182002
15.07008,3.0723405,11.213434,1.7367158,3.7084067,0.6406463,2.1278737
13.681275,3.2210395,9.623427,2.0084777,4.1682124,0.72410536,1.9508138
12.242768,3.247593,8.08813,1.8134477,4.3040566,0.7902691,1.9374537
4.855579,3.0057309,0.6794221,1.7979136,4.2909555,0.82926923,1.9038349
-0.7189423,3.531915,-4.8776717,2.245622,4.3901706,0.941735,2.1955595
-2.4761267,3.325371,-6.4916916,2.1031375,4.1644483,0.900637,2.8243997
-5.9494967,3.1567326,-9.770483,1.9460647,3.9265683,0.876361,2.9841232
-5.6872783,3.241112,-9.510326,1.987007,3.8521764,0.8981832,3.4268003
-2.7208202,2.892966,-6.6017075,1.5334628,3.9309225,0.886119,3.513364
0.1883487,2.5030766,-3.908282,0.8766074,3.9189868,0.91379195,3.6427827
6.162775,2.4419818,1.9469134,0.97835064,4.1910486,0.9009529,3.9572358
10.767337,2.558951,6.391913,1.1269276,4.524064,0.8589194,3.7917266
15.467457,2.773154,10.738714,1.1015848,4.885775,0.89385605,3.6868758
16.127314,3.4041224,11.30796,1.5601802,5.2060194,0.8165235,3.0889935
16.310764,3.7206688,11.605804,1.7903061,5.136589,0.8088938,3.0477238
17.788683,3.7699747,13.179226,2.0213053,4.9272175,0.7424073,2.810651
16.05576,3.9868903,11.678008,2.3526697,4.4670057,0.67109334,2.9311895
16.161434,4.7164116,12.125561,2.9491081,3.9891024,0.6296718,2.7861378
14.059968,4.507754,10.378344,2.735339,3.4966455,0.62563294,2.65514
15.920457,4.271826,12.262015,2.7505996,3.041256,0.53865206,3.1951902
15.543797,4.0127664,12.071197,2.498536,2.9485297,0.532302,2.8204052
14.447026,3.780077,11.028717,2.2567754,2.8489957,0.56448895,2.4376202
14.876046,3.5844197,11.400058,2.097799,3.0271313,0.58391654,2.3716865
15.647169,3.3728576,11.963678,1.9689165,3.442331,0.66139853,2.511934
15.281426,3.0920532,11.455628,1.8340155,3.8214288,0.6667836,1.9654584
14.1905985,3.289709,9.977619,1.7707219,4.1550984,0.72023165,1.4637479
10.727181,2.9708498,6.545521,1.6973139,4.375359,0.8012594,1.4719391
5.409514,3.3361301,1.1262203,2.0765488,4.563734,0.8372612,1.7901824
-0.0477747,3.2960799,-4.193333,2.1430037,4.299047,0.87712425,1.9971766
-4.367739,3.400126,-8.246236,2.1276803,4.074742,0.93510735,2.9733117
-7.5535703,3.0684965,-11.536044,1.8567225,3.9456687,0.88554215,2.4220035
-7.0607285,2.9552202,-10.816261,1.8165336,3.7643394,0.8658169,3.0480545
-5.261587,2.7711198,-9.144533,1.4619614,3.952805,0.90435886,3.7728736
1.0483428,2.6496832,-3.1162422,1.1360843,4.057489,0.90920126,3.8462589
5.145073,2.2791622,1.1179698,0.9516202,4.248147,0.8669274,3.5236561
11.083645,2.5194366,6.657688,1.0219505,4.6198483,0.8772943,4.011754
14.117377,2.9851532,9.337872,1.2329091,5.0073204,0.86970544,3.500549
16.36908,3.2862098,11.490552,1.3998252,5.183675,0.83676964,3.0649557
17.976015,3.618644,13.122378,1.748287,5.17735,0.8114421,3.041365
17.193695,3.8428667,12.712461,1.9868348,4.790029,0.70028013,3.2332304
15.723831,3.8852417,11.489634,2.199939,4.2681437,0.69828093,2.7142026
15.174969,4.116492,11.2248,2.5172446,3.853727,0.6054675,2.727243
15.096241,4.5141673,11.436371,2.8271415,3.4432476,0.5946513,2.6142337
16.38572,4.3619566,12.71367,2.6971388,3.1956437,0.574142,2.999625
15.757696,4.142515,12.219067,2.5740085,2.9832363,0.5366595,2.7970078
15.114109,3.802095,11.5311775,2.3555849,2.905178,0.55648094,2.569483
16.039127,3.4284964,12.477376,2.0497758,3.1093326,0.61848074,2.5191169
15.594467,3.2565224,11.8509445,1.7906619,3.4101517,0.6006959,2.4570484
13.9686365,3.1988842,10.015173,1.6992842,3.8132336,0.6800257,1.730765
13.381563,3.034515,9.232143,1.6587757,4.222814,0.70918536,1.7783108
10.91829,3.0743313,6.6941175,1.6804541,4.416943,0.78013027,2.097419
6.195139,3.1954205,1.9901692,1.9986651,4.3780165,0.82207096,2.2858474
1.4513168,3.4215865,-2.7546437,2.0325208,4.331399,0.8650339,1.9806534
-3.1913118,3.376355,-7.146313,2.0822656,4.0800085,0.8900728,2.6466413
-6.339881,3.264004,-10.314593,1.9524817,4.001416,0.86935186,2.9356408
-6.118506,3.1290898,-9.964803,1.8588408,3.918593,0.8849019,3.5228248
-4.0344768,2.6675014,-8.047735,1.2134047,4.1013746,0.8962024,3.6772387
0.38096508,2.5850825,-3.5729766,1.2371378,3.928112,0.8558746,4.0359344
3.6512916,2.3477767,-0.5781696,0.99612474,4.0935884,0.87605274,3.675331
11.264326,2.654793,6.655971,0.9816529,4.6713104,0.8922706,3.9271302
14.055305,2.8869433,9.4693365,1.2511766,4.721631,0.8598445,3.1688228
16.732477,3.2375827,12.002999,1.40753,5.1056666,0.8406619,3.6179073
17.183802,3.6454172,12.341943,1.7799325,5.115508,0.76728183,3.0782185
17.507792,4.056348,12.868468,2.2053204,4.9903955,0.7697467,3.3473926
17.004766,4.0015836,12.660475,2.2587745,4.571894,0.6824054,2.9205391
15.863478,4.722588,12.0282,2.9602697,3.9569192,0.58833957,2.9519107
14.524712,4.259895,10.873818,2.601402,3.4130142,0.6115345,2.8829026
14.747994,4.4216123,11.139895,2.7886355,3.201789,0.5783199,2.6920166
15.177963,3.8544624,11.737669,2.391262,2.8344932,0.5172949,2.7980242
15.188671,3.6632888,11.6717,2.1844692,2.902926,0.5478436,2.9535108
13.734161,3.3739626,10.337993,2.0183072,2.903166,0.6133566,2.3682308
15.436617,3.2949586,11.700024,1.8416365,3.418178,0.630298,2.2384734
14.246251,3.089896,10.433232,1.6907368,3.5849626,0.6661235,2.1822407
13.788115,3.2835321,9.639453,1.7987876,4.169203,0.7554053,1.687194
9.374948,3.1462376,5.1281133,1.8145673,4.369185,0.7877639,1.8278366
4.890816,3.2864633,0.67682415,2.0248466,4.322135,0.8422536,1.7400142
0.26795313,3.081489,-3.930089,1.7139548,4.1362376,0.8826211,2.027469
-5.609808,3.3890355,-9.39962,2.1114001,3.9565728,0.88901025,2.4828305
-7.7335095,3.0169854,-11.632986,1.82379,4.020199,0.89618,2.94659
-6.781895,2.9917128,-10.647976,1.651529,3.9261382,0.8982443,3.3661523
-5.5425625,2.660398,-9.27592,1.4555733,3.7443316,0.87383175,3.623296
-0.248497,2.4874804,-4.291012,1.055403,4.077337,0.9093795,3.7718055
4.553698,2.3641593,0.41512024,0.87809473,4.097933,0.9214514,3.932192
10.823462,2.5914435,6.457133,1.1547043,4.7233047,0.9210938,4.163942
14.0856905,3.1374915,9.517381,1.3086206,4.8115177,0.8564549,3.396181
16.966675,3.1628845,12.100253,1.4276631,5.165139,0.7753125,3.0004363
17.983658,3.7899773,13.26179,1.8075144,5.1067624,0.8177139,2.9224372
18.741085,3.5591204,14.215785,1.7887037,4.9796867,0.73613876,3.233943
16.034243,4.1638503,11.80182,2.3576655,4.454643,0.6936737,2.784481
16.055803,4.263402,12.041033,2.4833689,3.9240754,0.63036793,2.7705264
15.076986,4.016519,11.321919,2.4669363,3.417754,0.58092695,2.6326761
13.096015,4.1439376,9.596956,2.6480563,2.9355414,0.5339971,2.954217
14.721729,3.6956856,11.093454,2.2743475,2.8255408,0.5035978,2.6443014
12.920502,3.6031892,9.428784,2.052051,2.8356874,0.547866,2.492081
15.042809,3.5163422,11.531794,2.1384742,3.1314583,0.5739669,2.6161458
15.702,3.6208892,12.080423,2.0877345,3.3229163,0.62278616,2.425224
14.490231,3.3782313,10.544016,1.8979319,3.8483145,0.69005364,1.8179169
13.840482,3.0766604,9.686026,1.7294247,4.067482,0.6910271,1.740009
10.446578,3.3426313,6.2059355,1.9582323,4.4336295,0.81240153,1.8229607
5.1157184,3.2489073,1.025918,1.9624456,4.234263,0.8164599,1.7293693
-0.3157453,3.3542535,-4.396126,1.9867897,4.166026,0.86000776,2.323237
-4.1904593,3.2333407,-8.088411,1.9999279,3.9271166,0.8696728,2.6272674
-6.725876,3.3330555,-10.694847,2.0949595,3.8386714,0.85852766,2.7816606
-6.2128067,3.0705085,-10.00021,1.8608094,3.837175,0.8646377,3.1318142
-2.9346209,2.760484,-6.773133,1.4991862,3.8442404,0.90204704,3.8307319
-0.071741655,2.4385962,-4.082664,1.1275764,3.8570068,0.8616924,3.8794434
5.9868073,2.2950406,1.7386204,0.89780533,4.260088,0.88107467,3.8150673
11.566845,2.545218,7.1894307,1.0439806,4.5994353,0.90717167,3.652957
14.068483,2.6291065,9.308371,0.865338,4.960333,0.91799724,3.31483
16.122293,3.5539799,11.352869,1.7954217,5.0124226,0.7731027,3.1234646
16.723942,3.820542,11.909658,1.8289288,5.0974708,0.76766276,2.7295544
16.624952,3.9699163,12.014883,2.0548673,4.912366,0.7506102,2.6853204
15.991238,4.2008777,11.770165,2.3744762,4.432258,0.6533233,2.7737641
15.143082,4.357322,11.17476,2.702793,3.7967856,0.6197152,2.7521594
15.149756,4.028607,11.424793,2.5331998,3.4072444,0.5619577,2.933831
15.379471,4.018763,11.782822,2.536873,3.081312,0.5670194,2.7215834
15.52121,3.7348924,12.025396,2.3937538,2.8914,0.55221343,2.8250043
16.419626,3.6494472,12.725365,2.2092576,3.0153356,0.5536261,2.6047983
15.28562,3.2741992,11.732599,2.0026917,2.9711215,0.57392216,2.7990506
14.883827,3.2564082,11.230811,1.843334,3.380764,0.66317785,2.2584457
14.928604,3.333777,10.976145,1.8554323,3.831114,0.677862,1.6599659
13.538123,3.2529542,9.341327,1.8209971,4.15208,0.73037744,1.4353349
11.206714,3.240971,6.8238077,1.6883078,4.566802,0.86348563,1.915677
5.0755887,3.2513154,1.0696634,2.0411575,4.34132,0.85463065,1.7291592
-0.41815224,3.2783597,-4.3588014,2.1697543,4.250844,0.8817747,2.3330672
-3.5317378,3.2984748,-7.581018,2.1517081,4.0523095,0.8648786,2.548739
-5.3336377,3.173249,-9.262802,1.8792042,3.9474614,0.8909403,2.8832662
-7.003858,2.8495133,-10.62762,1.6249249,3.6545632,0.8437298,3.3669322
-2.9004743,2.8251758,-6.8564467,1.5536659,3.9840004,0.87358373,3.8315558
0.41269106,2.5215178,-3.5473886,1.1777211,4.000443,0.8978776,3.742539
4.876771,2.5662296,0.73232925,1.0542666,4.254165,0.9041272,3.6894925
10.91454,2.8610868,6.1963778,1.1339008,4.6348057,0.8808251,3.378768
13.816935,2.996281,9.1827965,1.1476297,4.731403,0.8772553,3.4183612
15.922202,3.111046,11.126307,1.3420504,5.0402336,0.8503896,3.1505663
17.162436,4.003634,12.419904,2.0500712,5.1323495,0.7690542,2.5642736
18.526424,3.8407946,14.058017,2.1076512,4.6690545,0.7495672,2.9211154
15.453394,4.219646,11.1812935,2.3821907,4.4108477,0.64932704,2.7181687
15.9996195,4.418815,11.875188,2.6923177,4.0321164,0.6646421,3.1928546
14.952778,4.2584624,11.16788,2.6350267,3.511852,0.5734429,2.6957378
14.391982,4.3284793,10.817804,2.76064,2.9891496,0.5262728,2.6279376
14.09847,4.1069956,10.50522,2.5730789,2.8395793,0.5237901,2.7456734
14.432649,3.5980177,10.93983,1.988335,2.8396907,0.50828314,2.313229
14.969067,3.5442765,11.4594755,2.0414085,3.0545175,0.5937215,2.0668185
14.695573,3.3183584,10.960076,1.9430273,3.3825212,0.62106305,1.9629465
15.996863,3.0421233,12.211453,1.786047,3.674519,0.6793821,1.9199193
14.003022,3.035724,9.955772,1.611175,4.089334,0.732223,1.4890481
10.826901,3.1587772,6.6533523,1.7543322,4.2951207,0.833502,1.6523669
5.857678,2.9975111,1.726884,1.7196201,4.1351547,0.8253005,2.0245974
-0.9119649,3.2506337,-5.040173,2.0272532,4.250648,0.874179,1.8811028
-3.840371,3.2975068,-7.689057,2.1628222,4.072901,0.90986204,2.7796714
-6.750227,3.4798834,-10.563003,2.1494892,4.0550475,0.90755075,2.930229
-6.0053673,3.1779501,-9.904151,1.7962338,3.8122482,0.9050015,2.8633826
-4.2797027,2.9893544,-8.141172,1.6425244,3.8850687,0.89749557,3.7800014
-0.16767912,2.7894855,-4.0696425,1.3505455,3.9206507,0.89235777,3.6908493
5.392397,2.5084608,1.1446424,1.0891701,4.312433,0.8955995,4.2462273
10.556096,3.102853,6.051079,1.4244244,4.587079,0.8629709,3.9581456
14.34747,3.0916429,9.50321,1.4089875,5.004187,0.8912931,3.5952353
16.710453,3.1682432,11.803388,1.3754691,5.0691595,0.8176173,2.870929
16.481663,3.5389292,11.713683,1.6736645,5.0225644,0.7835267,3.0540805
16.394295,3.7535617,11.8214,1.9835776,4.8019214,0.7524857,2.762762
16.036894,4.140707,11.894542,2.3844056,4.2171173,0.6558726,2.7301188
15.409367,4.2250857,11.674294,2.5463831,3.7811,0.61827433,2.797122
14.494427,4.3551717,10.784128,2.822357,3.4027307,0.5633264,2.6992369
15.046499,3.8895705,11.455643,2.3794332,3.0575452,0.5357202,2.6910925
15.051606,3.7202954,11.728354,2.3529193,2.762452,0.56758106,2.7080333
14.460892,3.640896,11.124969,2.2787364,2.8252726,0.5385329,2.6784523
15.459282,3.5537999,11.7877245,2.1076872,3.0813622,0.5977765,1.930316
15.587266,3.4217665,11.972548,1.970779,3.3102438,0.63609016,2.3627005
15.36523,3.164508,11.578767,1.8259767,3.6339583,0.66218716,2.0672977
13.401507,3.1798627,9.382863,1.8312662,4.0817933,0.7223153,1.736756
11.181883,3.216715,6.91782,1.8247631,4.539288,0.8142563,1.8370631
6.3375816,3.3695762,2.2043607,2.0243702,4.4082546,0.85488707,2.2543364
-0.1553926,3.2116349,-4.1459146,2.0417652,4.1932025,0.84736353,2.22526
-4.2841606,3.2505965,-8.18467,2.0591843,4.1102476,0.9044434,2.5119975
-5.901596,3.020535,-9.673582,1.8386989,3.9253323,0.91473633,2.6646118
-5.71934,3.0085883,-9.565511,1.7163525,3.8464065,0.8905291,3.1656158
-4.0825434,2.7287138,-7.804073,1.5684386,3.8045073,0.881959,3.8768923
2.2589824,2.7511022,-1.9631296,1.1959887,4.1521635,0.92049015,3.8399596
6.678068,2.6833847,2.3877451,1.2388625,4.3127007,0.88720393,3.8633125
10.405336,2.5661914,6.021319,1.0246097,4.569589,0.9322082,3.7987177
15.188689,2.8742592,10.386296,1.1244133,4.875802,0.8848753,3.1814504
18.104382,3.3132257,13.27982,1.4843231,5.0936913,0.8200466,3.2609992
17.135372,3.7895997,12.193083,1.7346867,5.231779,0.7971643,2.6603017
17.441284,4.1040964,12.744128,2.1796224,4.8396907,0.7653239,2.8790545
16.933897,4.007901,12.650407,2.27489,4.3356643,0.68501246,2.8102362
15.393273,4.427648,11.207086,2.6438792,3.886744,0.6210794,2.786672
15.301769,4.4508305,11.545582,2.82083,3.3859088,0.55984765,2.6010635
15.375267,4.1556735,11.723513,2.5069635,2.990664,0.52768606,2.6973479
16.021526,3.9062626,12.404438,2.421393,2.9357045,0.57484204,3.023157
14.558033,3.3904402,11.13737,2.1969757,2.8546145,0.5023841,2.7956433
14.302297,3.3534381,10.89645,2.015756,2.9731834,0.57261974,2.4337325
14.118269,3.1955242,10.392675,2.0014346,3.3821964,0.60696936,2.276909
16.140066,3.1172328,12.329023,1.6304767,3.7377334,0.692518,2.2436113
14.17345,3.1054137,9.997878,1.4878443,4.2429104,0.71775186,1.8088905
11.022065,3.5037892,6.8409367,1.9800766,4.348424,0.8018868,1.4897449
4.5001493,3.2198217,0.30489242,1.8756418,4.3347793,0.8303955,1.4210638
-0.8761524,3.3450394,-4.949547,1.9734825,4.141524,0.88577175,1.8044732
-3.553929,3.1061032,-7.401274,1.9198623,4.0032787,0.89081866,2.4292452
-7.251558,3.219235,-11.141094,1.906184,3.85693,0.91724503,2.6476138
-4.5772457,3.0512629,-8.294841,1.8279309,3.8397124,0.86759424,3.3532412
-4.9316616,2.91333,-8.769982,1.6067331,3.6870258,0.845137,3.6035087
1.2625045,2.5667922,-2.7687986,1.2658135,3.987688,0.92323244,3.7884293
5.1234736,2.4648418,0.8603678,1.0639745,4.2489085,0.9399416,3.6595867
10.726516,2.5668504,6.2918634,1.035863,4.4988275,0.8598043,3.425621
14.917777,3.0576098,10.152634,1.186098,4.8673797,0.83566415,3.6467876
17.666794,3.4109728,12.930759,1.569398,5.053628,0.8379894,2.968844
16.634232,3.8772879,11.831985,1.8985163,5.05337,0.8145209,2.9079385
16.187517,3.5250247,11.698571,1.7603282,4.5955324,0.766759,3.0002527
15.550466,4.1330395,11.307678,2.3975616,4.4255347,0.72080123,2.8848522
14.767069,4.5168624,10.956026,2.9029963,3.7344072,0.62761104,2.697838
14.886192,4.385344,11.1494255,2.7363427,3.506491,0.5819765,2.633966
16.535341,4.075761,12.9734745,2.681434,2.989805,0.55162287,3.0348723
15.215862,3.94253,11.627406,2.4956684,2.9671888,0.53604275,2.9463174
14.596822,3.6832888,11.074699,2.2863073,2.8510787,0.5417264,2.525319
14.855901,3.3654647,11.35866,1.8576697,3.0868545,0.57722706,2.1806724
15.966843,3.405303,12.267151,1.9401484,3.4368882,0.6742081,2.4491467
14.684927,3.32619,10.773501,1.7561809,3.793747,0.7026385,1.7268952
13.195185,3.5702624,9.253953,2.1639144,4.012165,0.7183213,1.6818086
9.417236,3.341198,5.319739,1.9452881,4.320918,0.8144931,1.8059024
5.90108,3.1970148,1.7323891,1.7506636,4.2552943,0.87573653,1.5432656
0.9883765,3.4542918,-3.2465518,2.0470386,4.287063,0.89707303,1.9254531
-3.1253984,3.1324437,-7.142215,1.8956398,3.9936898,0.8817339,2.643617
-6.092398,3.033705,-10.073786,1.7424011,3.952039,0.88247657,2.769713
-5.8239117,3.2006886,-9.680821,1.8799583,3.7857983,0.8803546,2.966489
-4.7160544,2.6249404,-8.518801,1.4409413,3.8191085,0.89899254,3.615616
0.68302536,2.3249795,-3.4115493,0.9831918,4.006865,0.94514364,3.7380002
5.264557,2.265986,1.0793406,0.9338799,4.326132,0.9390125,3.8024979
10.155779,2.5643244,5.6659303,1.1058617,4.5331955,0.9005427,3.61453
13.642161,3.0500238,8.863688,1.3477938,4.9488387,0.90143573,3.4301984
15.391811,3.562321,10.693013,1.6639057,4.995458,0.8245448,2.9775836
16.009142,3.5218418,11.250304,1.754172,5.09846,0.8104944,3.0508935
16.627413,3.8536336,12.104276,2.0143821,4.6960173,0.7443928,3.044563
15.066627,4.1152697,10.72784,2.446302,4.356689,0.6857299,2.8873038
15.593691,4.2398615,11.646704,2.5650964,3.9038556,0.63914376,3.0335858
15.457525,4.3361,11.651359,2.7208252,3.6461284,0.61581707,3.1398926
14.940429,4.2150054,11.483611,2.6682563,3.0597138,0.5720875,2.75552
14.660614,3.7669108,11.102918,2.3097556,2.91462,0.56700766,2.5689032
14.921083,3.7370303,11.467883,2.18584,2.7806044,0.5408809,2.274532
16.6764,3.5875766,13.010058,2.2381046,3.2098868,0.60964197,2.4528496
15.459284,3.479333,11.768064,1.990492,3.3493679,0.6066063,2.0688584
14.859342,3.1778288,11.081228,1.7980238,3.593907,0.63990355,1.7292275
13.4256315,3.27817,9.364591,1.7461059,4.136514,0.7745997,1.8224099
11.243204,3.124404,7.026408,1.6866329,4.2322,0.8106222,1.4796642
4.8640637,3.2437932,0.79554147,1.958597,4.248442,0.7946538,1.8294599
-0.24058194,3.1658847,-4.2565055,2.020643,4.166441,0.91152966,2.144011
-2.7984955,3.1396477,-6.835435,1.9938924,4.092591,0.85419756,2.3197477
-4.626642,3.139287,-8.459694,1.8515006,3.8917818,0.8900431,2.865956
-4.551609,3.0600429,-8.463568,1.9068013,3.9302943,0.8796443,3.1375887
-2.2434437,2.6808002,-6.067417,1.3382943,3.7887347,0.9090625,3.802874
2.7597506,2.5652425,-1.4056515,1.2050512,4.1710243,0.94558436,3.7473094
5.7011924,2.6955335,1.5897517,1.245298,4.0813165,0.8968287,3.4826858
11.598623,2.5240052,7.1064143,1.0146836,4.518103,0.8873045,3.6339808
15.139548,2.8974419,10.336722,1.0470881,4.9764056,0.87728906,3.2285185
16.906475,3.323119,12.076003,1.4762071,5.0040493,0.85871035,3.2728071
17.85976,3.7345538,13.021794,1.8072827,5.088368,0.8093014,2.5142298
16.04645,3.7903948,11.638676,1.8617688,4.6107154,0.7223885,2.8590767
16.809029,4.147803,12.4085045,2.4930317,4.4443846,0.7020822,2.7284753
14.53352,4.2530394,10.517364,2.6049805,3.827618,0.6255224,2.8554287
15.84462,4.346569,11.985256,2.720562,3.412048,0.56256926,2.3411994
15.466547,4.1414347,11.772297,2.545889,3.121919,0.57477164,2.4909136
15.430239,4.002611,11.944202,2.526778,2.9006565,0.50616854,2.3978343
14.066274,3.7127767,10.486091,2.0670872,3.016617,0.5927107,2.2703464
15.193404,3.5017693,11.76179,2.2161381,3.0898035,0.61067176,2.43348
15.0221405,3.337411,11.400426,1.9534017,3.4094458,0.62048066,2.3387215
14.958727,3.2170086,11.090788,1.7197948,3.8435748,0.68377125,2.0654082
14.6318655,3.5568488,10.540209,2.1030354,4.195953,0.7574601,1.5331244
10.567088,3.0414753,6.4666014,1.932957,4.3433924,0.79972625,1.5196916
5.408846,3.2047765,1.178994,1.917055,4.3667736,0.81138873,1.8925664
-0.2418779,3.2270806,-4.296701,1.8784177,4.2142243,0.8547341,1.9448068
-3.784215,3.2593586,-7.8058767,2.0870287,4.041379,0.8761973,2.487514
-5.3662944,3.089172,-9.39229,1.7838126,3.9673502,0.90705717,2.807403
-5.2668962,2.982059,-9.203479,1.6648563,3.876221,0.90097946,3.3717446
-3.2491596,2.885428,-7.290459,1.6036586,3.9700644,0.8245387,3.5622427
1.2018676,2.5106063,-2.7805455,1.1526246,4.0133405,0.8858041,3.6587493
5.177837,2.338445,0.88323134,1.0227908,4.2054358,0.89975786,3.947796
10.9494295,2.4818106,6.429776,0.96636415,4.548308,0.877824,3.9579158
14.54186,2.8902218,9.814093,1.1179086,4.996557,0.89400744,3.3805957
17.008955,3.5038123,12.054053,1.5601497,5.1459336,0.8620239,2.8788111
16.839201,3.918227,12.1054325,1.9811364,4.999079,0.7845714,2.9272437
