HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
13.095567,3.606622,9.159645,2.0314157,3.6167026,0.71811163,2.7928057
12.99707,3.6060832,9.070095,2.0356145,3.6354814,0.7178684,2.75382
11.625466,3.558866,7.6904154,2.0040865,3.7363217,0.7336694,2.6822088
10.792031,3.5279682,6.8557487,1.9911326,3.862817,0.7549157,2.6141853
9.058771,3.4445422,5.117066,1.9332718,3.9330413,0.7653216,2.473031
7.68083,3.392315,3.7117465,1.8924389,4.0707455,0.79192704,2.4458823
6.471191,3.355458,2.4596364,1.8595273,4.1618676,0.8108189,2.4638314
4.6408615,3.319712,0.57574636,1.832574,4.333432,0.84809595,2.542645
2.8841968,3.2401505,-1.2014579,1.7620393,4.369542,0.85810906,2.5272715
2.0835204,3.2438197,-2.042651,1.762177,4.456916,0.87980145,2.6353614
1.5670097,3.2104073,-2.5682654,1.7165867,4.4097114,0.87384725,2.687934
1.7945281,3.2059145,-2.3362114,1.6914595,4.4625983,0.8862238,2.8059058
2.8481367,3.1925745,-1.2446294,1.6452842,4.4434643,0.884726,2.884359
4.1132894,3.1911812,0.075052336,1.6169683,4.436777,0.8842866,2.944515
5.420627,3.2074752,1.4244123,1.6181216,4.3318014,0.8638731,2.9485543
6.9484334,3.2235415,2.9927635,1.6170471,4.3491473,0.86895144,2.984724
8.495139,3.279566,4.566039,1.6652724,4.225474,0.8460532,2.97055
9.543454,3.2763655,5.657982,1.6547209,4.1519814,0.8323832,2.9555528
11.599126,3.3878858,7.7117305,1.7639903,4.0286236,0.80801225,2.9733145
12.268024,3.4305303,8.386326,1.8199701,3.8363764,0.76917875,2.8902118
13.040323,3.4973023,9.143055,1.8980213,3.7119305,0.74399793,2.8462753
13.591478,3.5348272,9.6922455,1.9384428,3.5805895,0.7176175,2.8173482
13.508916,3.5802114,9.590521,1.9931158,3.545842,0.70990527,2.8220181
13.522066,3.599824,9.598533,2.0188932,3.5216038,0.70204353,2.789983
13.833577,3.6529295,9.898787,2.0761497,3.5590153,0.7067559,2.8081522
12.787465,3.5952754,8.85346,2.0244942,3.6273055,0.716276,2.747918
11.8795185,3.5705354,7.9475865,2.0194573,3.7166526,0.7294718,2.6715157
10.165032,3.4907258,6.22927,1.9577631,3.843996,0.7514188,2.5730388
9.201758,3.4577591,5.2416606,1.9341571,3.9337692,0.765684,2.5187526
7.60375,3.3974235,3.6308079,1.8934168,4.07304,0.79214394,2.4710948
6.3509593,3.3651428,2.3382535,1.8775437,4.185992,0.81496847,2.4592547
4.2921166,3.2879825,0.23038894,1.8035032,4.30781,0.84167814,2.4936595
2.8455448,3.236661,-1.2513292,1.752044,4.383286,0.86156267,2.555344
2.2082348,3.2361176,-1.9191546,1.7480818,4.4495606,0.87871754,2.645818
1.6132388,3.2147324,-2.5233347,1.7174809,4.4599433,0.8828994,2.7154543
1.8834674,3.1910605,-2.2427309,1.6696564,4.4869175,0.89168143,2.8084524
2.9452295,3.2003758,-1.1416986,1.6568465,4.4079924,0.87704813,2.8599143
3.9037738,3.184024,-0.13447286,1.6129215,4.452509,0.88760567,2.9445815
5.4427834,3.2120929,1.4433779,1.6202488,4.379303,0.87364715,2.9704716
7.1359215,3.2349148,3.186809,1.6294457,4.3149824,0.862764,2.9717257
8.9676485,3.282614,5.047011,1.6571894,4.2794824,0.85776967,3.0357733
10.027348,3.3058224,6.1325445,1.6823069,4.159471,0.83365303,2.975235
11.216721,3.3502297,7.3328414,1.728632,3.9861245,0.7992521,2.9208899
12.480578,3.438252,8.59242,1.8276145,3.8210502,0.7663593,2.8896244
12.953838,3.485227,9.058652,1.8794198,3.7443967,0.75081354,2.866682
13.373236,3.5265987,9.477948,1.9282117,3.608583,0.72329026,2.8366683
13.692327,3.5817306,9.77257,1.9921958,3.5599163,0.71285015,2.824007
13.830018,3.628453,9.891745,2.044809,3.5593734,0.7097756,2.8182445
13.158699,3.6113515,9.221902,2.0397491,3.5539067,0.7046692,2.754838
12.994381,3.6114275,9.062292,2.042038,3.6440935,0.7203034,2.76326
11.621824,3.5664194,7.6771307,2.0117261,3.7683322,0.74123734,2.699216
10.754303,3.5276055,6.8193965,1.9925942,3.839717,0.74944544,2.5964854
9.436507,3.4492087,5.499181,1.9257932,3.9369411,0.7667096,2.522273
7.875351,3.4079869,3.8956273,1.9032214,4.0254908,0.78279155,2.4671214
6.0729523,3.3434467,2.0626674,1.848196,4.188578,0.81623983,2.4741788
4.619574,3.3021193,0.5642326,1.8136562,4.285884,0.83817524,2.5068288
3.5413835,3.287021,-0.556161,1.800155,4.3903317,0.86423594,2.6112297
1.7309537,3.2254694,-2.4037247,1.7363472,4.471273,0.8837985,2.6634154
1.709785,3.2060182,-2.4212673,1.7059966,4.4692855,0.8858649,2.7186458
1.680825,3.1835835,-2.4389877,1.6697015,4.4601216,0.88478154,2.7645063
2.7171476,3.1899304,-1.3608378,1.6509978,4.4592924,0.8869093,2.861384
4.003064,3.1952477,-0.03151405,1.6332325,4.4393735,0.8839707,2.9025102
5.5328355,3.2075248,1.5385358,1.6136233,4.4334593,0.8851975,2.993369
7.1541605,3.2487938,3.196608,1.6405131,4.313253,0.8622256,3.0004938
8.826486,3.27226,4.9056387,1.646753,4.2537417,0.85156405,3.0095105
10.609918,3.3439243,6.7161007,1.7175751,4.1170444,0.825636,2.9995856
10.934025,3.3545249,7.0424433,1.7386119,3.947586,0.79135585,2.8978028
12.329197,3.4280815,8.441747,1.8113319,3.835294,0.7693876,2.8963296
13.272362,3.5083768,9.37163,1.9023812,3.6976364,0.741707,2.874056
13.648865,3.544116,9.746137,1.9435954,3.6175888,0.72551453,2.8600285
14.083024,3.6021018,10.161244,2.0065687,3.5649333,0.71454114,2.8639214
13.889836,3.6052463,9.976204,2.0203981,3.5272324,0.7035975,2.8038652
13.52906,3.6337771,9.592158,2.0568633,3.6037877,0.7160222,2.8199172
12.480052,3.5856836,8.542595,2.0185053,3.6433275,0.7198935,2.7367425
11.327714,3.5278893,7.4056535,1.9817313,3.73285,0.73186636,2.6288705
10.7887745,3.514652,6.84714,1.9690607,3.8242888,0.74779445,2.6115186
9.39826,3.460519,5.4563513,1.944463,3.9773226,0.7743168,2.5096188
7.821338,3.3954215,3.8555856,1.889325,4.0603,0.78901124,2.4594846
5.937063,3.3341377,1.9261675,1.8422008,4.171399,0.8120472,2.4466422
4.2190685,3.284804,0.16529797,1.8033043,4.323125,0.844964,2.4941916
2.9998715,3.2643967,-1.1085769,1.7810078,4.3968267,0.8646772,2.5640466
2.0796854,3.2347357,-2.0448835,1.7542951,4.3742104,0.8636154,2.5914066
1.7687907,3.2229433,-2.371896,1.7245643,4.4956717,0.8914653,2.7374918
1.6509237,3.186138,-2.4705493,1.671518,4.471021,0.8877199,2.7831435
2.6375742,3.1834266,-1.4489658,1.6391078,4.454328,0.88630855,2.869078
3.9032037,3.191706,-0.15155731,1.6172298,4.436605,0.88455987,2.9495418
5.948586,3.2231462,1.9635082,1.6287479,4.388749,0.8756152,2.984542
6.9363737,3.2346525,2.9730203,1.6242536,4.350401,0.86976206,3.0045733
8.811199,3.2726855,4.8962917,1.6525671,4.2907023,0.85978055,3.007088
10.189613,3.3240478,6.2914443,1.7011354,4.1625156,0.83502823,2.990713
10.9462805,3.3654337,7.0507665,1.7500447,4.0161643,0.8048509,2.924074
12.905433,3.4562514,9.024455,1.8428808,3.8262444,0.7673525,2.899086
13.124532,3.4790893,9.238897,1.8789457,3.6870656,0.73925847,2.8132768
13.583966,3.5383973,9.684821,1.943449,3.6114922,0.72403467,2.8342166
14.177412,3.5989907,10.264466,2.0078137,3.5480611,0.71112806,2.8430974
13.762169,3.6153212,9.8411875,2.0328846,3.5250494,0.70304465,2.8067663
13.534866,3.6384676,9.595607,2.0656602,3.586066,0.7114536,2.7892995
13.090736,3.6168358,9.151627,2.0430996,3.6566305,0.722633,2.7790349
11.510405,3.5459392,7.577299,1.9902755,3.7792387,0.74217194,2.6926115
10.428908,3.4827418,6.496987,1.9414796,3.8257496,0.7470445,2.575241
9.272828,3.4457397,5.327603,1.9243879,3.9710388,0.77293867,2.5212336
7.861303,3.3930967,3.8937626,1.8859712,4.016634,0.7803689,2.4461265
6.486088,3.3530588,2.4768145,1.8540955,4.2175407,0.8223683,2.492536
4.2645497,3.2731047,0.20844364,1.7849853,4.3096757,0.84232867,2.4825559
3.1588743,3.2574852,-0.9297231,1.7777193,4.363846,0.8586148,2.5521817
2.1201453,3.2345479,-2.0127175,1.7435561,4.4700847,0.88269013,2.6645784
1.546496,3.209092,-2.5948877,1.7091113,4.4228687,0.87715214,2.7146335
2.0233748,3.1827602,-2.0894697,1.6667356,4.4705434,0.8878919,2.7727349
2.1330483,3.1403959,-1.9463872,1.595174,4.461877,0.88754594,2.8482337
3.7760084,3.1844654,-0.26671392,1.6142544,4.4290147,0.882579,2.932009
5.4271417,3.18737,1.4404402,1.5952705,4.4042716,0.8787407,2.9531517
7.3247714,3.233044,3.3842065,1.6240106,4.3581243,0.87097627,2.9992533
8.598754,3.2627976,4.6720667,1.6376479,4.2579975,0.85340405,3.013293
10.10026,3.3116038,6.204612,1.6829443,4.143918,0.8308507,2.9904099
10.864752,3.3393643,6.9854035,1.7218189,4.001419,0.8025691,2.9125702
12.655924,3.435188,8.77772,1.8174374,3.8167982,0.76648873,2.9000218
13.199086,3.4861097,9.310217,1.8775027,3.7378879,0.7500628,2.8862188
13.702046,3.536935,9.80126,1.933448,3.6412616,0.7301194,2.8634832
13.597227,3.5514333,9.692838,1.956906,3.5840352,0.7167346,2.8300288
13.478684,3.57888,9.557736,1.9915503,3.520797,0.70244175,2.8013089
13.137326,3.60121,9.200502,2.0209455,3.6189787,0.71891105,2.815042
12.566093,3.5745628,8.644183,2.0054348,3.66971,0.72503126,2.7457385
11.837024,3.5469966,7.910023,1.9892284,3.723726,0.73073995,2.6644492
10.586642,3.4852386,6.667855,1.9421138,3.8604512,0.75414854,2.599141
9.209658,3.4325814,5.269205,1.9066911,3.9867406,0.7758303,2.5221539
7.5238805,3.3727973,3.5572603,1.8672917,4.1185875,0.8012847,2.468894
6.4367404,3.3508139,2.4308438,1.8532463,4.186658,0.81628287,2.4726996
4.4772167,3.2822363,0.4366509,1.7981018,4.279953,0.83649915,2.4746602
2.8217146,3.231265,-1.2728996,1.7434796,4.4046764,0.8657374,2.5662901
2.086347,3.2256298,-2.0339973,1.7384623,4.446032,0.8786539,2.6477578
1.3183186,3.179021,-2.8085885,1.6819673,4.492054,0.8907405,2.7083714
1.8763789,3.1855538,-2.24613,1.6644845,4.4950247,0.8931784,2.8153913
2.4916885,3.1539476,-1.5863488,1.6088184,4.443498,0.88521385,2.8507848
3.426098,3.1457279,-0.60948986,1.5747342,4.4345374,0.88296705,2.9013863
5.7595944,3.197849,1.7773129,1.6027588,4.380312,0.87381226,2.962011
7.212888,3.206925,3.2777011,1.5904222,4.3227487,0.86467195,2.9954581
8.4061165,3.232207,4.5047503,1.6114566,4.2695146,0.85402274,2.9589555
10.300917,3.319719,6.4055676,1.6874015,4.163691,0.83482486,3.0081978
11.389943,3.368753,7.503255,1.7486,3.9939086,0.80071956,2.924718
12.213271,3.4072316,8.322327,1.7848566,3.873799,0.7767273,2.9070554
12.762072,3.468667,8.876694,1.8670397,3.697226,0.74193674,2.8380833
13.477864,3.5211444,9.57893,1.9198582,3.6117904,0.7249095,2.8470688
14.002143,3.5893502,10.08973,1.9958506,3.5733263,0.7165058,2.8479846
13.349428,3.5946665,9.424533,2.0151136,3.5452888,0.7077167,2.802804
13.048355,3.5928547,9.120381,2.0187733,3.5652773,0.7079289,2.7670245
12.621275,3.579372,8.690892,2.0074701,3.621225,0.7154164,2.740852
11.597512,3.5482826,7.6583924,1.9888083,3.7336717,0.73325306,2.6811585
10.770009,3.5125213,6.8401966,1.970412,3.8826144,0.7582227,2.6163063
9.319243,3.4478953,5.3694158,1.9237328,3.9683642,0.7726081,2.5217335
7.62683,3.3735285,3.6558619,1.8623395,4.0465918,0.7879563,2.4690664
6.306182,3.3337433,2.303035,1.8389814,4.18875,0.81614083,2.4483511
4.5816054,3.3007393,0.51847965,1.8114614,4.3438945,0.8500063,2.5282598
3.181874,3.268425,-0.9202122,1.7846916,4.370838,0.85992247,2.569142
1.738322,3.1941955,-2.3858542,1.7053093,4.4403596,0.87674564,2.6183095
1.3525373,3.1873486,-2.7759025,1.6899037,4.4969997,0.89133495,2.7158775
1.7288182,3.1864119,-2.390754,1.6699662,4.4418764,0.88250583,2.7747045
2.4196408,3.150522,-1.656905,1.6043684,4.4425626,0.8837606,2.8482113
3.9353926,3.1777737,-0.09982373,1.6046066,4.4332585,0.8826572,2.9266734
5.348605,3.1721137,1.3684621,1.5757475,4.3758883,0.87291974,2.9474766
7.120721,3.2062929,3.178816,1.594085,4.3110924,0.8625428,2.9708874
8.214535,3.2246203,4.310344,1.6093689,4.267073,0.8534001,2.948349
10.631228,3.3267484,6.739859,1.6940761,4.1112843,0.8247541,3.0009513
11.267885,3.3650205,7.3879366,1.7433558,3.985815,0.7991691,2.9288325
11.890521,3.3943942,8.018412,1.7821193,3.8658729,0.7752581,2.8765252
12.872581,3.4611351,8.983419,1.8593253,3.7237902,0.74518025,2.8243833
13.085929,3.503255,9.189204,1.9112593,3.6298287,0.7271838,2.8012292
13.8671875,3.5737023,9.960413,1.9803405,3.5957868,0.7196755,2.8382125
13.492715,3.5858023,9.567735,1.9966394,3.584546,0.7154585,2.8294115
13.312917,3.6013608,9.387901,2.0248628,3.5612814,0.7076736,2.7783294
12.069176,3.5517437,8.142529,1.986677,3.6519907,0.7207718,2.7060711
12.09591,3.5676186,8.167182,2.00912,3.7397053,0.735141,2.692698
10.647388,3.4842281,6.7256346,1.9428735,3.8499525,0.7530705,2.589857
9.544813,3.4493089,5.603086,1.923171,3.8950558,0.75824577,2.5082777
7.8287168,3.390302,3.8598022,1.884178,4.072526,0.7921314,2.4673035
6.2675557,3.337799,2.261768,1.8393669,4.200327,0.8189264,2.4769344
4.4276476,3.2781434,0.37377366,1.7891737,4.279512,0.836866,2.4861884
3.2390435,3.2558818,-0.8589303,1.7636539,4.400351,0.8667007,2.6019466
2.2744126,3.2410862,-1.8621948,1.7487844,4.434741,0.8763081,2.6535099
1.4325054,3.1888573,-2.7009141,1.6888422,4.47401,0.8863983,2.7134855
1.9367193,3.1999025,-2.1856656,1.6810578,4.45732,0.88657314,2.8119721
3.1799757,3.2000089,-0.9061919,1.6495619,4.464863,0.8887878,2.8967535
3.8105004,3.1768804,-0.22934507,1.6051427,4.443675,0.88477653,2.9271646
5.6093583,3.1986582,1.6134797,1.602514,4.352977,0.86853385,2.9534228
6.867702,3.2251937,2.9083674,1.6160274,4.3357773,0.8666944,2.9917145
8.552512,3.234158,4.653708,1.6121618,4.233807,0.84803724,2.967037
10.193167,3.3053765,6.2948174,1.6768057,4.1358595,0.8289091,2.9705725
11.29341,3.3502297,7.4125385,1.7275349,3.9780834,0.79895157,2.9242096
12.257479,3.4051638,8.379969,1.7914684,3.8413162,0.77005607,2.8670502
12.933387,3.4593074,9.052683,1.85145,3.7257226,0.7471639,2.8507946
13.4146805,3.524506,9.517022,1.9255323,3.6324465,0.72788966,2.8492622
13.649184,3.5697865,9.738603,1.9794471,3.5938275,0.7186827,2.8269925
13.937739,3.6160674,10.01388,2.0284894,3.5485666,0.708675,2.8331358
13.106871,3.577869,9.189954,2.0007546,3.5762033,0.71004575,2.7687478
12.842285,3.5874279,8.918376,2.015561,3.6369748,0.71815944,2.735235
11.68173,3.5289226,7.766022,1.9746277,3.690995,0.724595,2.6357348
10.143977,3.46476,6.2100325,1.9244603,3.864481,0.75414234,2.5727484
9.3048115,3.4461944,5.359579,1.9242479,3.9755023,0.7738741,2.512139
7.550749,3.3745673,3.5870695,1.8701762,4.0490813,0.78789246,2.44756
5.6124144,3.3009174,1.6065433,1.8072215,4.214011,0.8208458,2.4527936
4.3765106,3.2716396,0.326997,1.7839737,4.304282,0.8430053,2.4927115
3.2676396,3.2697244,-0.83352965,1.7873967,4.3538537,0.8560737,2.56143
2.0102448,3.2074575,-2.1083276,1.7172773,4.434269,0.87522763,2.624452
1.7109056,3.2067547,-2.4251828,1.7056433,4.4345026,0.87854934,2.7052324
1.8559053,3.1677122,-2.25491,1.6473712,4.4659476,0.88682324,2.7702868
2.387738,3.148096,-1.6899823,1.6024086,4.495547,0.8937971,2.8614972
3.8936226,3.1624155,-0.13850445,1.5874482,4.4329324,0.88317454,2.9177604
5.1952786,3.1740167,1.1983882,1.5811704,4.385016,0.8745152,2.937383
7.0116715,3.200359,3.0804253,1.587495,4.3394337,0.867411,2.9825635
8.700822,3.2600288,4.7904844,1.6385621,4.276836,0.8569143,3.0026321
10.413094,3.3207178,6.5194197,1.693763,4.1199865,0.82562685,2.967902
