HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
8.95959,1.2851738,6.0310616,-0.66024226,2.859468,1.2873296,5.852999
5.934747,-0.6050433,3.0345435,-2.3506958,2.9932568,1.1074924,5.7831106
5.848914,0.042430215,2.7491844,-1.2715391,3.0326378,0.9842798,6.237112
4.7064695,-0.061769232,1.7399814,-1.3772917,2.808388,0.9500537,6.6162977
2.9564948,0.35454553,0.49531385,-1.0527836,2.4642513,0.935284,6.8035994
3.3177013,0.76050806,1.0375489,-0.7083557,2.4030073,1.0325863,7.3179517
4.1664844,0.640455,1.8070683,-1.0990189,2.374385,1.1237555,8.032554
5.8188014,0.28250092,3.3557231,-1.4626676,2.5231454,1.138106,8.075106
7.5370593,0.14856185,4.6559615,-1.6476371,3.0569854,1.1983256,8.04306
10.334539,0.17219648,6.758546,-1.6202798,3.6410136,1.0631113,8.07689
9.203406,-0.82315934,6.20155,-2.2905772,3.2340932,0.851662,7.9719076
8.802854,-0.89337945,6.3268948,-2.1223056,2.884367,0.76482314,7.6016374
8.413588,-1.4332916,5.9045644,-2.6942518,2.841295,0.7932738,6.855365
7.112754,-1.8847595,4.9243464,-3.2212212,2.3466904,0.77312154,6.053688
8.021935,0.33909163,6.286445,-0.7726211,1.9544699,0.65015686,6.258906
10.902392,0.967148,7.9706793,-0.44422522,2.70113,0.9150143,5.9739523
11.974214,1.3043436,7.934503,-0.4883241,3.686449,1.0869834,6.4506593
12.121659,1.2553482,8.114043,-0.6491451,3.5713987,1.0783886,5.7347097
11.650382,1.4852138,8.575452,-0.2393379,2.84156,0.97347766,4.733849
9.559566,0.9292486,7.80047,-0.4366734,1.6367322,0.71193224,4.9845824
8.946419,0.5441642,7.0296435,-0.9153078,1.8169436,0.7527204,5.5965014
8.517533,-0.06605726,6.225845,-1.456777,2.0338116,0.768143,5.3974633
8.082347,-0.783641,5.148377,-2.2123742,2.4390373,0.7796911,4.7538643
10.045662,-0.017690273,6.5668287,-1.6587496,3.020433,0.85521144,4.2026157
8.769208,0.24881628,5.3105817,-1.4050252,3.2405555,1.0091555,3.4040596
6.143004,-0.6105735,3.2019937,-1.9844661,2.9695957,1.0061731,3.3406434
6.750111,-0.5906995,3.7970397,-1.9630698,3.1045084,0.9119585,4.501835
5.0729656,-0.92786443,2.4994416,-2.0896263,2.74943,0.79429674,4.866591
3.044378,-0.57074976,0.79834324,-1.5125686,2.3863773,0.77228796,5.7773876
2.183953,-0.023915792,-0.15370545,-1.0796331,2.2858016,0.83847463,7.1237774
3.831989,-0.16931057,1.4223554,-1.305769,2.1851494,0.8653972,7.1962857
3.8837552,-0.28785822,1.4251618,-1.587662,2.3929086,0.929873,7.1524673
6.6663465,-0.4607901,4.0388503,-1.6414784,2.6323833,0.88040936,7.9829803
8.48571,-0.73319244,5.476179,-2.055212,3.0227785,0.77869344,8.239592
8.634513,-0.9747385,5.6915956,-2.2886899,3.0153,0.70988053,7.902034
8.978654,-0.8614648,6.0154624,-2.1735656,3.0771093,0.72424805,7.2662525
8.681685,-1.381261,5.905312,-2.6874416,2.9720063,0.69220537,6.6873016
9.38168,-1.3740503,6.76109,-2.7143786,2.7425215,0.64989346,6.226137
9.4350395,-0.974165,7.0727677,-2.4145248,2.220407,0.62457037,5.3447576
11.382996,0.9130187,8.9273615,-0.55379957,2.0903091,0.6375724,4.8025637
10.972215,0.48290965,8.55051,-1.0006049,2.0024319,0.6487231,5.4155536
10.872318,0.56184983,8.752968,-0.92437756,1.7991729,0.6366974,5.4941983
10.52058,0.8268873,8.814644,-0.611122,1.661123,0.5709581,5.6544094
10.254076,1.0888882,8.741092,-0.29363132,1.6330249,0.56961197,5.916581
9.779268,0.7527537,8.082845,-0.5556668,1.6300635,0.6072879,6.368992
9.683828,0.07680574,7.639755,-1.0795985,1.708784,0.5989204,6.7285495
12.113406,0.37738335,9.454511,-0.767225,2.284632,0.6363471,6.9629765
14.536034,1.2584136,10.930296,-0.2562279,3.1932247,0.9629404,6.983067
10.8284445,0.8148409,7.1415696,-1.1012431,3.3770547,1.3194584,6.9559264
10.2565365,0.5728615,6.63895,-1.3627868,3.3111124,1.359555,7.1238885
10.175158,0.45792735,6.4057693,-1.470568,3.5178576,1.2525884,6.3812723
4.9874554,0.61117804,1.2334543,-1.2987946,3.6516612,1.083246,6.7665205
-3.2280052,0.23234977,-5.8477454,-1.5315037,2.4855003,0.8477118,7.5667953
-0.5537501,0.6220931,-3.3439271,-1.0157053,2.774609,1.195914,9.140589
-1.6231798,0.3931847,-3.9742913,-0.91568327,2.5979977,1.1153791,10.431181
-0.54291296,-0.21020941,-2.328686,-1.1012226,2.306105,0.9014581,10.993911
2.301949,-0.92625576,0.4202294,-1.7344377,2.2896652,0.8602231,10.836125
6.142341,-1.1226715,3.736798,-2.097385,2.646579,0.8117668,10.714671
8.130182,-0.9520934,5.262198,-2.0248592,2.9249032,0.7725266,10.885742
8.706411,-0.5966117,5.7329726,-1.5889907,2.9343908,0.7051191,10.923741
8.363,-0.99620605,5.654454,-1.9330612,2.691933,0.6645445,10.12819
8.133531,-1.2651117,5.8591537,-2.2719262,2.1817725,0.6434151,9.330641
9.198764,-0.15042174,7.0792193,-1.4417241,1.906546,0.6754248,9.236701
12.049147,1.8243849,9.714652,0.435477,1.8107587,0.7330814,7.6214724
11.396234,0.63697755,9.014782,-0.8128547,1.983772,0.7742315,7.7120905
12.938506,1.5875143,10.94638,0.081860654,2.1124537,0.9295336,6.6498303
11.774173,1.0734831,10.040124,-0.34226346,1.8938811,0.88839656,4.9231224
11.1980915,1.3920543,9.665919,-0.025979655,1.732686,0.87761074,4.0807815
11.886337,1.8236697,10.076441,0.27446204,1.8192487,0.9251817,4.794848
11.664043,1.2200092,9.351538,-0.40094566,2.103645,0.93112326,5.199751
11.641157,0.71650404,8.848342,-0.89449865,2.5444276,0.9291908,4.917468
13.466285,1.3028085,10.382246,-0.24154036,2.9068372,0.8910422,4.411127
13.65264,2.1582222,10.364094,0.6055082,3.2440329,1.0859145,3.6277115
10.065062,1.1854174,7.019055,-0.29644462,2.8865006,1.2642025,2.9170282
8.355691,-0.1981581,5.259884,-1.6626257,2.9682999,1.1989474,2.4972076
9.550203,0.52262795,6.2683277,-0.7743865,3.1530957,1.005021,2.8497622
6.916825,-0.69767094,4.382456,-1.6727064,2.2846801,0.7992945,3.246605
7.869953,0.05140909,5.606106,-0.8163356,2.2770808,0.82621235,3.003606
8.545072,0.7458111,6.451747,-0.18427669,2.18174,0.80325425,4.0668917
7.2630343,0.37003222,5.2412133,-0.8382149,2.1167212,0.7340134,4.7570524
8.253448,0.2198123,6.000151,-1.2236603,2.4129598,0.8426949,4.959545
10.166229,0.06795006,7.086704,-1.5031219,3.0752711,0.84262115,4.8386774
9.440672,-0.9689535,6.3490906,-2.4180267,3.0569808,0.72041345,5.1478987
9.499714,-0.8915811,6.203443,-2.3023732,3.2795892,0.77404994,5.411538
8.9304,-1.1306461,5.746635,-2.4841733,3.2417588,0.8524339,5.7311516
8.463858,-1.6372682,5.613262,-2.9474425,2.9224832,0.8677707,6.1652308
8.42356,-1.6967319,6.0583057,-2.9370282,2.2730207,0.7260263,6.2577047
9.907627,-0.10115291,7.755094,-1.149911,1.9857892,0.5492201,6.52754
12.242368,0.9560624,9.567423,-0.26053944,2.2660477,0.63271236,5.82997
12.390075,1.014271,9.095205,-0.45054284,2.853063,0.7354181,6.0987678
11.408185,0.5489286,8.078249,-1.0704253,2.9146833,0.79686457,6.1382933
11.208779,0.7575797,8.225339,-1.012672,2.7389224,0.87232,5.6865363
9.980492,0.48885113,7.4915724,-1.2523344,2.2521913,0.8268038,5.3516984
9.05263,0.1667137,6.5643644,-1.6130869,2.2009885,0.76037735,5.3126864
9.328296,0.038052674,6.3761005,-1.8026166,2.5677025,0.71631175,5.536213
10.167214,-0.2246848,6.6344967,-2.1029625,3.177671,0.69738317,5.7162447
11.936977,0.49213183,8.327776,-1.4094958,3.5925922,0.81017137,5.453322
8.384568,0.2492107,5.2606077,-1.4798607,3.201257,0.89147055,5.1613073
5.303286,0.00706246,2.8410182,-1.6213188,2.8704674,0.9028766,5.770287
4.5614815,-0.05602366,1.6178322,-1.8206958,3.438336,0.9731144,6.542198
-0.19834383,-0.7200762,-2.9131603,-2.277174,3.0389252,0.9644179,5.8491826
-1.4797829,-0.39322764,-3.9604256,-1.7107749,2.6862457,1.0470595,7.152637
1.5645635,-0.76490545,-0.8768885,-1.8992165,2.5029466,1.0657952,8.160363
0.8968066,-0.716819,-1.1502116,-1.8192341,2.518991,1.0459517,9.032849
3.188546,-1.1573545,1.3715097,-2.0021782,2.3371887,0.8930597,9.344942
7.158831,-1.2024523,4.7192063,-2.1319764,2.7400148,0.84736484,9.267443
8.862623,-0.8416024,5.9353766,-1.9053993,3.2171888,0.8598993,9.81416
10.245599,-0.051634155,6.9371934,-1.1580601,3.5528557,0.8831727,9.99516
10.291408,-0.26700842,7.150389,-1.3561883,3.3982983,0.846005,9.496329
10.33864,-0.57681483,7.633078,-1.7012525,2.908873,0.7799295,8.338655
11.660309,0.81481874,9.33793,-0.47229487,2.4388058,0.741942,6.76955
11.9857645,1.8070848,9.8686495,0.5035855,2.14681,0.7774263,6.0553794
11.469636,1.186274,9.058331,-0.10904413,2.5852354,0.94175875,6.246743
12.72936,1.5179775,9.075279,-0.08893516,4.1179466,1.3407272,5.081234
11.9835005,1.340298,9.339371,0.18677376,2.876921,0.9838033,3.7801208
11.606601,1.327454,9.69403,0.16241886,2.0643067,0.7472987,4.0475082
10.298884,0.313149,8.140699,-1.0830847,2.0125184,0.7130139,3.8140366
10.584902,0.40419015,8.162226,-1.1444688,2.1304617,0.7233932,2.948213
12.088031,1.234236,9.347886,-0.39278054,2.3867252,0.7196196,1.8620872
13.724899,1.5289147,10.377824,0.032115012,2.827404,0.71102184,1.0464166
15.514581,2.2779357,11.074046,0.7447373,3.7362592,0.94682145,0.66081935
10.060455,1.2175616,6.469586,-0.2534021,3.0292926,1.0654802,0.14896199
7.928742,0.75097036,4.7664022,-1.0895854,3.1375644,1.1911793,0.3630672
9.632175,0.53922474,6.073469,-1.5782473,3.7168772,1.1090232,1.6673715
8.133272,-0.2072101,5.1222615,-1.9526262,3.1803057,1.01393,1.6736335
8.762214,0.91897964,5.8189645,-0.6436167,2.988157,1.0598015,1.9465446
9.539382,0.98639137,6.7345157,-0.4759734,2.6645527,0.98221207,2.477562
7.968663,0.35147664,5.356075,-1.0782689,2.5596333,0.94942445,3.051834
8.344296,0.011742235,5.5553794,-1.345832,2.728083,0.9247473,4.306784
10.030316,-0.48378655,6.63058,-1.9184723,3.1185343,0.80955875,6.1141863
9.542316,-1.1982508,6.2514143,-2.5689247,2.993265,0.70127845,7.8136177
9.530763,-0.86241984,6.1340275,-2.2000465,3.078828,0.7244609,8.957099
8.9629965,-0.8820758,5.648963,-2.1083317,3.020535,0.7272063,9.428547
8.53483,-1.2536476,5.435617,-2.4419038,2.9141574,0.7412979,9.3032
8.0355015,-0.963991,5.6350574,-2.0260024,2.3366563,0.66265976,8.918406
9.440396,0.23625888,7.3100057,-0.7838329,2.0408754,0.58089244,8.348606
10.905248,0.35177,9.052486,-0.73826724,1.9959525,0.53039604,7.9633694
11.062986,0.67983603,9.601599,-0.50971556,1.9312387,0.56473243,8.206491
9.397442,0.27574804,8.129335,-0.9387496,1.8555039,0.65047556,8.2135935
8.489509,0.30653882,7.4975133,-0.907187,1.7462077,0.7405231,8.369686
8.049413,0.2062064,7.107199,-1.0254576,1.6819057,0.77339494,9.003239
8.159024,-0.0166227,6.759759,-1.2257819,1.7761062,0.74912935,9.246237
9.657089,0.006277622,7.272923,-1.2343035,2.2872941,0.76598114,9.031325
12.862809,0.58624583,9.366954,-0.8396688,3.0988138,0.83369577,8.563583
13.116686,0.7891398,9.083867,-0.9846232,3.6865072,1.065643,7.7588696
8.437882,0.6255777,4.7731094,-1.32661,3.636222,1.2272162,7.463199
6.98495,0.55563277,3.652587,-1.152885,3.4043577,1.2037811,8.030816
8.0054865,0.68205935,4.4723454,-0.8111283,3.561284,1.1097045,8.369346
6.144394,0.2412666,2.7658775,-1.4645776,3.6186516,1.0261832,8.151434
0.66357297,-0.32501724,-1.4703981,-1.940013,2.7053316,0.85519195,7.84027
3.3613722,0.1693514,1.4237564,-1.0552553,2.5578835,0.9562143,8.824149
2.955476,-0.54517317,1.2033663,-1.76363,2.3506348,0.95999545,9.246916
4.9055114,-1.1039431,2.9948533,-2.2341657,2.4041507,0.9837306,8.578293
9.163436,-1.0617006,6.4138513,-2.1742396,2.9241064,0.89186126,7.553571
9.170114,-1.6720035,6.3377924,-2.693244,2.9206831,0.7010061,8.028867
10.616871,-0.72461593,7.267987,-1.8335692,3.3198683,0.6997658,8.947158
10.208089,-0.82027394,7.124021,-1.9141636,3.1449995,0.7138462,9.518465
9.215785,-1.7196932,6.6418476,-2.9253173,2.6331766,0.7325955,9.353311
10.385218,-0.08960326,8.115303,-1.5275029,2.2711735,0.7310851,10.06159
10.937011,0.33768636,8.565053,-1.1461082,2.1764827,0.7479669,10.745282
11.8991585,0.6501212,9.358718,-0.8262561,2.4454663,0.8580748,10.846617
11.466162,0.588506,9.1630535,-0.8627738,2.2827203,0.82244086,10.44009
11.106701,0.8609145,9.461553,-0.4812246,1.7519362,0.67948574,10.163013
10.383381,0.6342162,8.998644,-0.80401516,1.6623518,0.684443,9.895749
7.537232,-0.71046144,6.2052045,-2.2023637,1.5535744,0.66898435,9.098144
9.594736,0.34987992,8.074601,-1.0261188,1.7160718,0.72882503,8.638382
11.489716,0.70513207,9.367969,-0.6322724,2.1356149,0.8256762,8.427588
12.51067,1.0765209,10.211062,-0.16052179,2.4541745,0.8468164,8.529923
13.8091,1.5398515,10.666957,0.036833797,3.293222,1.0913237,7.961912
10.799103,1.3223585,7.822031,-0.23725055,3.1874237,1.2707764,7.9227004
8.54288,0.0656146,5.754023,-1.7767341,2.9618032,1.240093,7.7296977
11.323118,0.7514601,8.066922,-1.2559445,3.4841318,1.1976906,7.45028
7.9397264,-0.50736535,5.3212595,-2.1350012,2.641703,0.81008464,6.925044
7.869855,0.48411506,5.2002254,-0.85811174,2.724282,0.80933505,6.881132
6.673163,0.359173,4.238907,-0.7967981,2.49355,0.8480072,7.925005
7.495916,0.07753031,4.928378,-1.2315187,2.6672735,1.0348749,8.068601
7.653108,-0.14029375,5.279667,-1.4742131,2.689592,0.99233174,7.4005404
10.810098,-0.032686826,7.579386,-1.4559041,3.3952494,0.91631097,6.85987
10.515267,-0.7214075,7.405684,-2.0453498,3.232879,0.74285835,6.6723485
11.612215,-0.013630922,8.327194,-1.3746972,3.3107312,0.7289065,6.2589455
11.974845,0.29705343,8.570343,-1.1135958,3.334812,0.782887,5.7767243
12.064397,0.12369168,8.603816,-1.3597046,3.2763288,0.84262276,5.95367
10.627772,-1.2887405,7.4592495,-2.9237623,2.7016385,0.7773123,6.2595
13.105498,1.4074662,10.304409,-0.19672678,2.545163,0.8112127,6.546109
13.919717,2.0884514,11.101782,0.4113382,2.6169152,0.90012014,6.8731337
13.190844,2.2230468,10.844272,0.66369265,2.2898684,0.7770419,7.1280284
12.1150465,1.2801794,9.793468,-0.2097805,2.13198,0.7344766,7.1042085
12.594048,1.4371176,10.3576355,-0.03451822,2.10947,0.7708892,7.3673663
12.7248335,1.3807342,10.375506,-0.1112671,2.1715848,0.82626987,7.516011
12.963786,1.2160252,10.389211,-0.29410374,2.3163118,0.84911716,7.3079
13.4309025,1.0265568,10.625654,-0.53133404,2.57293,0.79177934,6.9117274
13.846594,1.0785094,10.683188,-0.6555887,3.0528252,0.80354434,6.512803
12.982118,0.6446535,9.357354,-1.3368475,3.5165126,0.95192766,6.2614827
10.715558,0.84560025,7.1331806,-1.1840516,3.5866811,1.202101,6.185421
7.794341,0.96678597,4.2132745,-0.9380788,3.665004,1.3344102,6.8020067
5.104863,0.20661189,1.2729316,-1.5838124,3.8896925,1.3067554,7.0399823
4.155423,0.14508614,0.70133924,-1.3387679,3.4611993,1.1602626,7.157911
5.3942127,-0.17538364,2.5304575,-1.4446557,2.8283277,1.079526,7.3792586
6.147489,0.09240189,3.170671,-1.4172175,2.8757892,1.2477157,8.390143
6.2988214,-0.20287511,3.6187131,-1.6367251,2.6684606,1.155659,8.543832
7.2902765,-0.24218167,4.5611525,-1.6015612,2.9483638,1.121485,8.326192
10.07701,-0.16913728,6.666,-1.696598,3.7075498,1.0181079,8.737933
10.284217,-0.753986,7.022292,-2.1408184,3.5865936,0.79691076,9.533096
11.070914,-0.4435228,7.7018566,-1.7302074,3.6302915,0.72314847,9.7972555
11.686504,-0.50996315,8.231488,-1.8612195,3.6511319,0.7121413,9.497202
10.874573,-1.1041625,8.07902,-2.2582612,3.0554552,0.64715743,9.278087
10.411178,-0.59210473,8.043571,-1.7753973,2.5962064,0.736353,8.573072
12.183713,1.1693568,9.827398,-0.043306284,2.3928485,0.80436975,7.4500394
12.009071,1.1974878,9.875235,0.05961202,2.1294832,0.7436251,7.1037474
11.5627775,0.98771554,9.564888,-0.21098535,2.0270932,0.7012441,6.943178
11.21844,0.6365654,9.213173,-0.635458,1.9487659,0.6856158,6.2144394
11.000883,0.669564,8.918912,-0.63731074,1.9227413,0.70351,5.493243
11.071474,0.7863882,8.850982,-0.6122037,1.9072711,0.74030364,5.0191283
11.74316,0.9183725,9.309828,-0.5214365,2.0831397,0.76535535,5.116483
12.085643,0.76231664,9.434805,-0.58830875,2.3885345,0.72915363,5.3726726
12.331432,0.6336467,9.462562,-0.5510261,2.7442245,0.7198675,5.657819
12.950217,1.06274,9.860781,0.00593231,3.141273,0.88093036,5.7873845
11.372538,1.315349,8.670657,0.35771164,2.8620734,1.0294349,5.0996203
11.313503,0.61568147,8.520052,-0.46666178,2.8293986,0.91126823,4.9366417
10.199872,0.60004854,6.817335,-0.59720105,3.4079373,0.801761,5.593405
9.576182,-0.52694243,6.811406,-1.5734291,2.65895,0.5631927,6.006448
8.633006,0.306561,6.243789,-0.6617554,2.5536067,0.6688726,5.187596
8.831773,0.23298836,6.2221413,-1.007193,2.5682645,0.89469194,4.928976
8.941518,-0.31630293,6.4516487,-1.5195245,2.477455,0.8896445,3.9525347
9.284303,-0.53879434,6.878828,-1.5214919,2.4841352,0.7958973,3.6835492
10.90468,-0.35955098,7.745438,-1.3929213,2.9872532,0.7273861,4.426729
10.678033,-0.65876365,7.2543273,-1.7794412,3.1356485,0.70416445,5.140381
10.903229,-0.41550973,7.303922,-1.7219183,3.42414,0.7777633,5.4893017
10.654304,-0.3779829,7.2915955,-1.6788521,3.347019,0.82798195,5.788501
10.7113905,-0.43129689,7.491071,-1.707915,3.203237,0.844333,6.69524
