HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
7.7395597,0.8574446,5.453777,0.11117942,2.0460877,0.45640218,4.113786
8.455046,0.78723377,6.15914,0.063960984,2.0468996,0.45062438,3.568801
9.004276,0.83398366,6.3993764,0.086107,2.4102979,0.46604353,4.2311316
10.36077,0.9358981,7.4935846,0.112175815,2.8153448,0.4829228,3.7829337
10.045025,1.1796954,6.669406,0.26586393,3.364788,0.4948275,3.6408346
10.324148,1.3570496,6.407615,0.34962097,3.7668786,0.5287087,3.8106759
7.1613946,1.3604951,3.2789755,0.39810905,3.728583,0.5329873,4.0650716
3.2049615,1.4201139,-0.58254313,0.44058856,3.5638309,0.561535,4.283307
2.1783876,1.2965178,-1.6022784,0.3798661,3.4322872,0.5495492,4.708134
-0.642786,1.4049973,-4.0621347,0.452301,3.2520897,0.5587429,4.859018
-0.54853785,1.2837712,-3.8892367,0.36975527,3.2553678,0.5660541,5.393228
2.240501,1.3239658,-1.1375874,0.37712038,3.311247,0.57249445,5.7868233
4.162987,1.1961774,0.84259224,0.28664172,3.3997192,0.54036343,5.5643253
7.3759575,1.4354912,3.9079869,0.42646882,3.5726297,0.54903084,5.111724
11.382528,1.4377317,7.4333405,0.40815789,3.902063,0.53320134,5.2510915
12.954099,1.6798238,8.792324,0.5498289,3.9772995,0.52855206,5.0076747
14.285718,1.9411432,9.8683,0.6997684,4.2980747,0.5545727,5.1384664
16.45133,2.0316322,11.802399,0.7869911,4.4944143,0.55250365,5.2416058
